,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,54.5431,54.5401,54.5226,54.4516,54.4521,54.4577,54.212,53.8881,54.3263,54.3432,54.1426,54.0394,53.6917,52.1235,53.5795,52.9827,52.4123,52.8461,53.1734,51.4671,52.261,40.9576,51.2079,49.6732,51.7269,52.1861,51.1135,44.0253,35.4199,46.1693,41.4309,45.5765,50.9358,51.1814,34.348,50.3552
FUE 2,58.2547,58.2513,58.231,58.1489,58.1494,58.1559,57.873,57.5037,58.0043,58.0238,57.7936,57.6758,57.2816,55.5487,57.1553,56.4899,55.8631,56.339,56.7014,54.8404,55.6982,44.0522,54.5629,52.9408,55.1197,55.6167,54.4621,47.147,38.4955,49.3255,44.5286,48.7214,54.2728,54.5346,37.4221,53.6577
FUE 3,74.734,74.7313,74.7155,74.6512,74.6516,74.6567,74.4335,74.1376,74.5375,74.5529,74.3703,74.2761,73.9573,72.4958,73.8539,73.3009,72.7675,73.1736,73.4782,71.8743,72.6253,61.5655,71.6276,70.1538,72.1209,72.5548,71.5375,64.6126,56.0422,66.7309,62.0365,66.1465,71.3678,71.6023,54.9716,70.8113
FUE 4,64.7815,64.7789,64.7629,64.6983,64.6987,64.7039,64.4796,64.1823,64.5841,64.5995,64.4161,64.3214,64.0012,62.5345,63.8975,63.3423,62.8071,63.2145,63.5203,61.9113,62.6644,51.5922,61.6639,60.1871,62.1586,62.5937,61.5737,54.6404,46.0682,56.7601,52.0634,56.1753,61.4036,61.6386,44.9975,60.8458
FUE 5,73.3907,73.3881,73.3727,73.3102,73.3106,73.3155,73.0983,72.8098,73.1995,73.2145,73.0367,72.9449,72.6338,71.2015,72.5329,71.9918,71.4685,71.8669,72.1654,70.5898,71.3288,60.3389,70.3465,68.8901,70.8326,71.2595,70.2577,63.3799,54.8199,65.4907,60.8092,64.9088,70.0903,70.3216,53.7497,69.5405
FUE 6,74.1662,74.1638,74.149,74.089,74.0894,74.0941,73.8854,73.6076,73.9827,73.9971,73.8261,73.7378,73.4378,72.0477,73.3403,72.8164,72.3078,72.6952,72.9847,71.4503,72.1718,61.2861,71.2123,69.7815,71.6878,72.1043,71.1253,64.3179,55.7737,66.4172,61.7554,65.839,70.9612,71.1879,54.7041,70.4215
FUE 7,60.1747,60.1725,60.1594,60.1065,60.1068,60.111,59.9259,59.6781,60.0123,60.0251,59.8732,59.7944,59.5257,58.2576,59.438,58.9632,58.4975,58.8527,59.1164,57.7026,58.3722,47.8073,57.4799,56.1267,57.9238,58.3098,57.3984,50.8093,42.3162,52.8721,48.2732,52.3058,57.2443,57.457,41.2484,56.735
FUE 8,80.4392,80.4364,80.4197,80.352,80.3524,80.3578,80.123,79.8126,80.2323,80.2485,80.0566,79.9577,79.624,78.1068,79.516,78.9402,78.3875,78.808,79.1245,77.467,78.2406,67.0513,77.2137,75.7077,77.7206,78.1677,77.1213,70.1095,61.5202,72.2416,67.5236,71.6527,76.9474,77.1877,60.449,76.3782
FUE 9,70.326,70.3233,70.3072,70.2419,70.2423,70.2474,70.0207,69.7204,70.1263,70.142,69.9565,69.8609,69.5376,68.059,69.4328,68.8728,68.3335,68.744,69.0523,67.4319,68.1898,57.0898,67.1831,65.6994,67.6806,68.1186,67.0924,60.1404,51.5641,62.2631,57.5612,61.6773,66.9214,67.1577,50.4933,66.3609
FUE 10,78.8211,78.8183,78.8014,78.7331,78.7335,78.739,78.5021,78.1892,78.6124,78.6287,78.4352,78.3355,77.9991,76.4724,77.8904,77.3106,76.7546,77.1776,77.4961,75.8294,76.6068,65.3958,75.5749,74.0635,76.0841,76.5336,75.4822,68.4557,59.8634,70.5902,65.8682,70.0006,75.3076,75.5489,58.792,74.7362
FUE 11,55.9197,55.9169,55.9004,55.8332,55.8336,55.8389,55.6059,55.2978,55.7144,55.7305,55.54,55.4419,55.1104,53.6018,55.0032,54.4309,53.8811,54.2994,54.6141,52.9648,53.7349,42.5652,52.7124,51.2113,53.2173,53.6624,52.6205,45.6217,37.0352,47.7518,43.0372,47.1635,52.4472,52.6866,35.9641,51.8798
FUE 12,70.4101,70.4076,70.3912,70.3082,70.3482,70.3475,70.251,70.0519,70.1105,70.2207,69.7294,69.8701,69.8821,69.5395,69.6259,66.9261,64.9295,66.9224,68.8078,69.1053,64.7666,63.119,68.6793,55.4874,68.3871,67.4711,62.5172,66.9822,65.237,67.3459,66.3811,67.1951,63.2786,65.5632,54.6302,62.6448
FUE 13,64.1676,64.1644,64.1436,64.039,64.0894,64.0885,63.9671,63.7189,63.7917,63.9292,63.3225,63.4947,63.5094,63.0922,63.1967,60.0894,57.9295,60.0852,62.2229,62.5731,57.7565,56.0264,62.073,48.2507,61.7347,60.6951,55.4017,60.1512,58.2572,60.5552,59.4914,60.3873,56.1926,58.6065,47.3882,55.5339
FUE 14,65.9209,65.9185,65.9029,65.8242,65.8622,65.8615,65.7697,65.5803,65.6361,65.741,65.2725,65.4069,65.4184,65.0908,65.1735,62.5612,60.6025,62.5575,64.3876,64.6741,60.442,58.8143,64.2637,51.2186,63.9814,63.0925,58.2181,62.6159,60.9052,62.9706,62.0282,62.8236,58.9722,61.2259,50.3627,58.3445
FUE 15,67.373,67.3706,67.3546,67.2738,67.3128,67.3121,67.218,67.024,67.0812,67.1885,66.7092,66.8466,66.8583,66.5236,66.608,63.9538,61.9767,63.9501,65.8067,66.0985,61.815,60.1777,65.6807,52.5645,65.3936,64.4916,59.5788,64.0091,62.2817,64.3682,63.415,64.2194,60.3364,62.6051,51.708,59.7058
FUE 16,57.1987,57.1963,57.1803,57.0994,57.1384,57.1377,57.0436,56.8494,56.9066,57.0141,56.5343,56.6719,56.6836,56.3485,56.433,53.777,51.7993,53.7734,55.6311,55.9231,51.6375,49.9998,55.5049,42.3859,55.2177,54.3152,49.4008,53.8324,52.1044,54.1917,53.238,54.0428,50.1586,52.4279,41.5294,49.5278
FUE 17,55.1898,55.1863,55.1626,55.0439,55.101,55.1,54.9626,54.6832,54.765,54.9197,54.2408,54.4324,54.4488,53.986,54.1014,50.7638,48.5207,50.7595,53.0357,53.4163,48.3426,46.5724,52.8735,38.7291,52.5091,51.4018,45.9368,50.8288,48.8584,51.254,50.1384,51.077,46.7418,49.2193,37.8642,46.0711
