,FBS,Bid
FUE 1,1,0.049031
FUE 2,1,0.30858
FUE 3,1,0.44199
FUE 4,1,0.41857
FUE 5,1,0.45499
FUE 6,1,0.1911
FUE 7,1,0.041239
FUE 8,1,0.62846
FUE 9,1,0.79634
FUE 10,2,0.55984
FUE 11,2,0.70587
FUE 12,2,0.22837
FUE 13,2,0.073966
FUE 14,2,0.3984
FUE 15,2,0.31562
FUE 16,2,0.25222
FUE 17,2,0.1315
FUE 18,2,0.551
FUE 19,3,0.31652
FUE 20,3,0.30389
FUE 21,3,0.65868
FUE 22,3,0.40844
FUE 23,3,0.49018
FUE 24,3,0.10211
FUE 25,3,0.09496
FUE 26,3,0.2424
FUE 27,3,0.70699
FUE 28,4,0.8083
FUE 29,4,0.727
FUE 30,4,0.042198
FUE 31,4,0.10663
FUE 32,4,0.99974
FUE 33,4,0.83166
FUE 34,4,0.85803
FUE 35,4,0.23637
FUE 36,4,0.99284
FUE 37,5,0.38599
FUE 38,5,0.65428
FUE 39,5,0.86111
FUE 40,5,0.41207
FUE 41,5,0.5633
FUE 42,5,0.51172
FUE 43,5,0.26273
FUE 44,5,0.82646
FUE 45,5,0.44937
FUE 46,6,0.38839
FUE 47,6,0.78821
FUE 48,6,0.35842
FUE 49,6,0.065412
FUE 50,6,0.24155
FUE 51,6,0.55962
FUE 52,6,0.098697
FUE 53,6,0.56323
FUE 54,6,0.13343
