,FBS,Bid
FUE 1,1,0.53673
FUE 2,1,0.1312
FUE 3,1,0.8499
FUE 4,1,0.61781
FUE 5,1,0.76568
FUE 6,1,0.1848
FUE 7,1,0.69852
FUE 8,1,0.32408
FUE 9,1,0.037006
FUE 10,1,0.81962
FUE 11,1,0.23569
FUE 12,1,0.84227
FUE 13,1,0.32023
FUE 14,1,0.52303
FUE 15,2,0.9405
FUE 16,2,0.5745
FUE 17,2,0.7785
FUE 18,2,0.30112
FUE 19,2,0.011966
FUE 20,2,0.017456
FUE 21,2,0.15436
FUE 22,2,0.7553
FUE 23,2,0.030328
FUE 24,2,0.36513
FUE 25,2,0.92265
FUE 26,2,0.69041
FUE 27,2,0.42333
FUE 28,2,0.24237
FUE 29,3,0.11363
FUE 30,3,0.77318
FUE 31,3,0.21103
FUE 32,3,0.08
FUE 33,3,0.39586
FUE 34,3,0.123
FUE 35,3,0.80588
FUE 36,3,0.36845
FUE 37,3,0.7595
FUE 38,3,0.64518
FUE 39,3,0.73311
FUE 40,3,0.14296
FUE 41,3,0.6952
FUE 42,3,0.22379
FUE 43,4,0.34727
FUE 44,4,0.40151
FUE 45,4,0.88308
FUE 46,4,0.53172
FUE 47,4,0.37998
FUE 48,4,0.26633
FUE 49,4,0.024599
FUE 50,4,0.62864
FUE 51,4,0.14296
FUE 52,4,0.10136
FUE 53,4,0.52068
FUE 54,4,0.012616
FUE 55,4,0.32162
FUE 56,4,0.29491
FUE 57,5,0.879
FUE 58,5,0.26807
FUE 59,5,0.4148
FUE 60,5,0.61897
FUE 61,5,0.50731
FUE 62,5,0.10155
FUE 63,5,0.91597
FUE 64,5,0.61777
FUE 65,5,0.49374
FUE 66,5,0.30951
FUE 67,5,0.64236
FUE 68,5,0.68671
FUE 69,5,0.76881
FUE 70,5,0.75204
FUE 71,6,0.73748
FUE 72,6,0.65283
FUE 73,6,0.86883
FUE 74,6,0.19421
FUE 75,6,0.63874
FUE 76,6,0.10925
FUE 77,6,0.6125
FUE 78,6,0.53753
FUE 79,6,0.50144
FUE 80,6,0.18765
FUE 81,6,0.067374
FUE 82,6,0.75835
FUE 83,6,0.62432
FUE 84,6,0.60418
