,FBS,Bid
FUE 1,1,0.054534
FUE 2,1,0.68612
FUE 3,1,0.535
FUE 4,1,0.49763
FUE 5,1,0.95378
FUE 6,1,0.74564
FUE 7,1,0.48229
FUE 8,1,0.38357
FUE 9,1,0.40337
FUE 10,1,0.58496
FUE 11,1,0.004859
FUE 12,1,0.11028
FUE 13,1,0.0020507
FUE 14,1,0.25948
FUE 15,1,0.44069
FUE 16,2,0.06288
FUE 17,2,0.011365
FUE 18,2,0.63439
FUE 19,2,0.84483
FUE 20,2,0.16891
FUE 21,2,0.30485
FUE 22,2,0.67947
FUE 23,2,0.070749
FUE 24,2,0.73407
FUE 25,2,0.76692
FUE 26,2,0.10656
FUE 27,2,0.81497
FUE 28,2,0.49745
FUE 29,2,0.084698
FUE 30,2,0.89827
FUE 31,3,0.55966
FUE 32,3,0.59058
FUE 33,3,0.23379
FUE 34,3,0.49026
FUE 35,3,0.01082
FUE 36,3,0.11282
FUE 37,3,0.42216
FUE 38,3,0.40578
FUE 39,3,0.16239
FUE 40,3,0.79675
FUE 41,3,0.89829
FUE 42,3,0.23895
FUE 43,3,0.28339
FUE 44,3,0.96266
FUE 45,3,0.17127
FUE 46,4,0.8946
FUE 47,4,0.84471
FUE 48,4,0.84295
FUE 49,4,0.45837
FUE 50,4,0.68841
FUE 51,4,0.52173
FUE 52,4,0.78808
FUE 53,4,0.87445
FUE 54,4,0.82641
FUE 55,4,0.51569
FUE 56,4,0.09383
FUE 57,4,0.67808
FUE 58,4,0.84994
FUE 59,4,0.014254
FUE 60,4,0.98702
FUE 61,5,0.55294
FUE 62,5,0.48158
FUE 63,5,0.73698
FUE 64,5,0.99887
FUE 65,5,0.29666
FUE 66,5,0.47363
FUE 67,5,0.48897
FUE 68,5,0.79533
FUE 69,5,0.48874
FUE 70,5,0.68832
FUE 71,5,0.18762
FUE 72,5,0.11102
FUE 73,5,0.8753
FUE 74,5,0.33185
FUE 75,5,0.27099
FUE 76,6,0.58846
FUE 77,6,0.78818
FUE 78,6,0.91848
FUE 79,6,0.78501
FUE 80,6,0.41652
FUE 81,6,0.50352
FUE 82,6,0.77353
FUE 83,6,0.86918
FUE 84,6,0.64284
FUE 85,6,0.83646
FUE 86,6,0.56483
FUE 87,6,0.48641
FUE 88,6,0.31887
FUE 89,6,0.73117
FUE 90,6,0.77201
