,FBS,Bid
FUE 1,1,0.45539
FUE 2,1,0.89415
FUE 3,1,0.020948
FUE 4,1,0.97602
FUE 5,1,0.5375
FUE 6,1,0.47144
FUE 7,1,0.75828
FUE 8,1,0.93109
FUE 9,1,0.69626
FUE 10,1,0.73881
FUE 11,1,0.22786
FUE 12,1,0.036864
FUE 13,2,0.03488
FUE 14,2,0.32014
FUE 15,2,0.93845
FUE 16,2,0.088535
FUE 17,2,0.97087
FUE 18,2,0.52741
FUE 19,2,0.19027
FUE 20,2,0.16923
FUE 21,2,0.31302
FUE 22,2,0.99192
FUE 23,2,0.44853
FUE 24,2,0.83759
FUE 25,3,0.4685
FUE 26,3,0.15768
FUE 27,3,0.65278
FUE 28,3,0.11501
FUE 29,3,0.80233
FUE 30,3,0.059819
FUE 31,3,0.95042
FUE 32,3,0.13465
FUE 33,3,0.43764
FUE 34,3,0.40352
FUE 35,3,0.086361
FUE 36,3,0.51697
FUE 37,4,0.40296
FUE 38,4,0.98195
FUE 39,4,0.18437
FUE 40,4,0.62297
FUE 41,4,0.17753
FUE 42,4,0.07178
FUE 43,4,0.7201
FUE 44,4,0.7695
FUE 45,4,0.089881
FUE 46,4,0.79423
FUE 47,4,0.5165
FUE 48,4,0.46634
FUE 49,5,0.22377
FUE 50,5,0.13558
FUE 51,5,0.91475
FUE 52,5,0.68849
FUE 53,5,0.8246
FUE 54,5,0.64874
FUE 55,5,0.64761
FUE 56,5,0.40712
FUE 57,5,0.6915
FUE 58,5,0.15187
FUE 59,5,0.6421
FUE 60,5,0.78481
FUE 61,6,0.75337
FUE 62,6,0.37737
FUE 63,6,0.18473
FUE 64,6,0.40752
FUE 65,6,0.39599
FUE 66,6,0.2221
FUE 67,6,0.93668
FUE 68,6,0.8982
FUE 69,6,0.72844
FUE 70,6,0.7367
FUE 71,6,0.43049
FUE 72,6,0.27328
