,FBS,Bid
FUE 1,1,0.17566
FUE 2,1,0.03181
FUE 3,1,0.45795
FUE 4,1,0.93128
FUE 5,1,0.17369
FUE 6,1,0.34182
FUE 7,1,0.46516
FUE 8,1,0.83182
FUE 9,1,0.16232
FUE 10,1,0.95001
FUE 11,2,0.30652
FUE 12,2,0.62342
FUE 13,2,0.2325
FUE 14,2,0.073186
FUE 15,2,0.93391
FUE 16,2,0.27435
FUE 17,2,0.11707
FUE 18,2,0.28537
FUE 19,2,0.020418
FUE 20,2,0.53091
FUE 21,3,0.24842
FUE 22,3,0.98155
FUE 23,3,0.213
FUE 24,3,0.24794
FUE 25,3,0.27619
FUE 26,3,0.78309
FUE 27,3,0.41055
FUE 28,3,0.51187
FUE 29,3,0.50658
FUE 30,3,0.066084
FUE 31,4,0.7565
FUE 32,4,0.54831
FUE 33,4,0.93525
FUE 34,4,0.7081
FUE 35,4,0.05493
FUE 36,4,0.73667
FUE 37,4,0.030853
FUE 38,4,0.26734
FUE 39,4,0.71974
FUE 40,4,0.13981
FUE 41,5,0.97674
FUE 42,5,0.72973
FUE 43,5,0.74205
FUE 44,5,0.53804
FUE 45,5,0.78962
FUE 46,5,0.90868
FUE 47,5,0.97642
FUE 48,5,0.62402
FUE 49,5,0.68158
FUE 50,5,0.32301
FUE 51,6,0.45479
FUE 52,6,0.79763
FUE 53,6,0.78354
FUE 54,6,0.58841
FUE 55,6,0.80292
FUE 56,6,0.87965
FUE 57,6,0.81071
FUE 58,6,0.99249
FUE 59,6,0.57363
FUE 60,6,0.49865
