,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,84.2376,84.2373,84.1966,84.2001,84.1662,84.1668,84.0725,84.0437,84.0688,83.99,83.2714,83.7318,83.0038,82.9204,78.5903,76.0579,78.4384,79.9769,81.2678,76.2271,80.1145,69.1044,82.2926,70.4139,82.2892,81.2451,80.0736,80.9449,71.3363,80.2711,77.7398,64.8266,81.2986,80.8324,78.4479,80.5512
FUE 2,54.945,54.9447,54.9116,54.9144,54.8868,54.8873,54.81,54.7864,54.807,54.7422,54.1424,54.5286,53.9149,53.8435,49.9265,47.5075,49.7833,51.2189,52.3932,47.671,51.3454,40.6714,53.3006,41.9703,53.2977,52.3728,51.3079,52.1025,42.8832,51.4892,49.1213,36.4125,52.4208,52.0007,49.7923,51.7451
FUE 3,60.6216,60.6214,60.5885,60.5913,60.5639,60.5643,60.4877,60.4643,60.4847,60.4205,59.825,60.2085,59.599,59.5281,55.6275,53.2133,55.4847,56.916,58.0856,53.3765,57.0421,46.3824,58.9884,47.6808,58.9855,58.0654,57.0047,57.7962,48.5932,57.1854,54.8242,42.1243,58.1131,57.6948,55.4936,57.4403
FUE 4,56.6769,56.6766,56.6245,56.6289,56.5856,56.5863,56.4661,56.4296,56.4614,56.3615,55.4715,56.0377,55.1483,55.0485,50.2139,47.5602,50.0525,51.7066,53.1355,47.7354,51.8568,40.4876,54.308,41.8075,54.3041,53.11,51.8121,52.7737,42.7394,52.0284,49.3142,36.1913,53.1702,52.6484,50.0625,52.3367
FUE 5,64.4094,64.4091,64.3648,64.3686,64.3317,64.3324,64.2298,64.1986,64.2258,64.1403,63.3662,63.861,63.0802,62.9913,58.4873,55.9111,58.332,59.9116,61.2506,56.0825,60.0536,48.9138,62.3258,50.2271,62.3223,61.227,60.0114,60.9142,51.153,60.2155,57.6191,44.6291,61.2828,60.7973,58.3417,60.5054
FUE 6,67.1194,67.1191,67.0747,67.0785,67.0416,67.0422,66.9394,66.9082,66.9354,66.8498,66.0744,66.57,65.788,65.699,61.1911,58.6139,61.0357,62.6162,63.9563,58.7854,62.7583,51.6157,65.0327,52.9291,65.0291,63.9326,62.7161,63.6197,53.8551,62.9204,60.3225,47.3309,63.9885,63.5026,61.0454,63.2105
FUE 7,59.808,59.8077,59.7587,59.7629,59.7221,59.7228,59.6097,59.5753,59.6052,59.5111,58.6669,59.2049,58.3582,58.2626,53.5537,50.9286,53.3945,55.0209,56.4159,51.1024,55.168,43.8835,57.5512,45.201,57.5475,56.3911,55.1243,56.0637,46.1308,55.336,52.6657,39.5914,56.4496,55.9416,53.4045,55.6373
FUE 8,61.0704,61.0701,61.0362,61.0391,61.0108,61.0113,60.9323,60.9082,60.9292,60.863,60.2507,60.6447,60.0189,59.9463,55.9831,53.5507,55.8389,57.2863,58.4739,53.7149,57.4142,46.7005,59.3942,48.0007,59.3912,58.4532,57.3763,58.1795,48.9147,57.5594,55.1726,42.4393,58.5018,58.0765,55.8479,57.8181
FUE 9,67.3461,67.3458,67.306,67.3094,67.2762,67.2768,67.1843,67.1561,67.1806,67.1033,66.3973,66.8499,66.1338,66.0516,61.7624,59.2406,61.6113,63.14,64.4195,59.4093,63.2765,52.2978,65.4325,53.6063,65.4292,64.397,63.236,64.0997,54.5278,63.4319,60.9161,48.0217,64.45,63.9883,61.6207,63.7096
FUE 10,54.2546,54.2542,54.1988,54.2035,54.1574,54.1582,54.0306,53.9919,54.0256,53.9198,52.9823,53.5774,52.6443,52.54,47.5815,44.9004,47.4178,49.0987,50.5608,45.077,49.2519,37.802,51.7703,39.1242,51.7663,50.5346,49.2064,50.1895,40.0582,49.4271,46.6705,33.5017,50.5965,50.0612,47.428,49.7421
FUE 11,73.0343,73.034,72.9917,72.9954,72.9601,72.9607,72.8626,72.8328,72.8588,72.7769,72.033,72.5091,71.7569,71.6709,67.2598,64.7067,67.1063,68.6641,69.9775,64.8769,68.8037,57.7324,71.0257,59.0437,71.0223,69.9543,68.7623,69.6483,59.9677,68.9629,66.4009,53.4513,70.0089,69.5337,67.1158,69.2475
FUE 12,86.6824,86.6821,86.642,86.6454,86.6119,86.6125,86.5192,86.4907,86.5155,86.4376,85.726,86.182,85.4607,85.378,81.0708,78.5443,80.9193,82.4523,83.7368,78.7132,82.5893,71.5967,84.755,72.9056,84.7517,83.7143,82.5486,83.4157,73.8276,82.7453,80.2226,67.3199,83.7675,83.3038,80.9288,83.024
FUE 13,103.8809,103.8806,103.8469,103.8415,103.7835,103.8104,103.7022,103.7524,103.7282,103.4377,103.4303,102.9286,101.3823,103.1156,100.3907,101.0425,95.0176,91.4397,94.6866,92.0129,91.1889,98.2765,102.0749,99.7223,100.7403,95.5311,90.4289,94.8884,87.3826,93.7117,100.7522,98.0325,99.3105,100.8318,100.4821,97.6867
FUE 14,113.7777,113.7775,113.7438,113.7385,113.6806,113.7074,113.5995,113.6496,113.6254,113.3356,113.3283,112.8276,111.2839,113.0142,110.2935,110.9445,104.9239,101.3468,104.593,101.9199,101.0961,108.1812,111.9755,109.6258,110.6428,105.4372,100.3362,104.7948,97.2901,103.6184,110.6546,107.9374,109.2145,110.7341,110.3848,107.5918
FUE 15,65.123,65.1228,65.0927,65.088,65.0363,65.0603,64.9638,65.0086,64.987,64.7269,64.7202,64.2667,62.8407,64.4363,61.9076,62.5223,56.7009,53.1621,56.375,53.7309,52.913,59.8829,63.4843,61.2721,62.238,57.2057,52.1577,56.5737,49.1237,55.413,62.2492,59.6469,60.8784,62.3242,61.9941,59.3115
FUE 16,60.3226,60.3224,60.2896,60.2844,60.2281,60.2542,60.1491,60.1979,60.1743,59.8919,59.8847,59.3955,57.8803,59.578,56.9035,57.5459,51.5719,48.0036,51.2422,48.5757,47.7532,54.8118,58.5604,56.2434,57.2483,52.0833,46.9944,51.4432,43.951,50.2704,57.26,54.5698,55.8362,57.3384,56.9937,54.2266
FUE 17,54.7969,54.7966,54.7722,54.7684,54.7263,54.7458,54.667,54.7036,54.686,54.4722,54.4667,54.0885,52.8602,54.2307,52.0289,52.5788,47.1332,43.6727,46.8174,44.2328,43.4271,50.1674,53.4214,51.4523,52.3254,47.6209,42.6813,47.0101,39.6724,45.8812,52.3355,49.9462,51.0913,52.4024,52.1067,49.6306
FUE 18,73.1178,73.1175,73.0865,73.0816,73.0283,73.053,72.9535,72.9996,72.9774,72.7092,72.7024,72.2361,70.7777,72.4104,69.8286,70.4535,64.5756,61.0257,64.2483,61.5958,60.7762,67.7792,71.4346,69.1841,70.1643,65.0829,60.0195,64.4479,56.982,63.2826,70.1757,67.541,68.7854,70.2519,69.9165,67.2027
FUE 19,61.3746,61.3742,61.333,61.3265,61.2558,61.2886,61.1571,61.218,61.1886,60.8385,60.8297,60.2357,58.4719,60.4557,57.3801,58.0949,51.7414,48.1048,51.4027,48.6844,47.8515,55.1197,59.2512,56.657,57.7622,52.2682,47.0846,51.6091,44.0201,50.4082,57.7753,54.8632,56.2158,57.8627,57.4797,54.5009
FUE 20,61.7838,61.7835,61.7427,61.7362,61.6662,61.6987,61.5685,61.6288,61.5997,61.253,61.2443,60.6555,58.9034,60.8736,57.8169,58.5283,52.1915,48.5577,51.8532,49.137,48.3045,55.5639,59.6781,57.0966,58.1973,52.7176,47.5379,52.0594,44.4744,50.8596,58.2103,55.3081,56.6569,58.2973,57.916,54.9465
FUE 21,79.031,79.0308,78.9986,78.9936,78.9383,78.9639,78.8608,78.9086,78.8856,78.6082,78.6012,78.1202,76.6251,78.2997,75.6581,76.2944,70.354,66.7921,70.0252,67.3636,66.5421,73.5813,77.297,75.0035,75.9997,70.864,65.784,70.2257,62.7426,69.0555,76.0113,73.3406,74.5993,76.0889,75.7475,72.9991
FUE 22,70.1875,70.1872,70.1499,70.1441,70.0801,70.1097,69.9907,70.0458,70.0192,69.7007,69.6927,69.1471,67.4957,69.3499,66.4547,67.1376,60.948,57.3401,60.6131,57.9166,57.088,64.2675,68.2306,65.7592,66.8205,61.4683,56.3244,60.8173,53.2688,59.6282,66.8329,64.0173,65.3327,66.9163,66.5502,63.6631
FUE 23,73.1259,73.1256,73.0922,73.0869,73.0295,73.0561,72.949,72.9987,72.9747,72.6872,72.6798,72.1826,70.6475,72.368,69.6612,70.3097,64.3029,60.7284,63.9724,61.3012,60.4778,67.555,71.3356,68.9958,70.0091,64.8157,59.7182,64.1739,56.6729,62.9986,70.0209,67.3118,68.5857,70.1001,69.7522,66.9669
FUE 24,69.3681,69.3678,69.3347,69.3294,69.2725,69.2989,69.1927,69.2419,69.2182,68.9328,68.9255,68.4318,66.9052,68.6159,65.9229,66.5688,60.576,57.0042,60.2459,57.5767,56.7537,63.8229,67.5899,65.2598,66.2695,61.0882,55.9944,60.4472,52.95,59.2729,66.2813,63.5803,64.8509,66.3601,66.0136,63.236
FUE 25,66.2766,66.2763,66.2344,66.2179,66.176,66.1685,66.1451,66.1351,66.0395,65.5473,65.902,63.9716,64.6544,65.3576,64.8948,64.9132,63.0766,59.5643,55.673,62.3085,58.4863,63.9713,62.7631,64.1521,56.5645,47.692,53.9067,44.2766,61.1071,34.192,63.2961,63.0461,53.3078,60.9618,62.4624,48.646
FUE 26,60.5569,60.5566,60.5112,60.4933,60.4478,60.4397,60.4144,60.4035,60.3001,59.7705,60.1517,58.1013,58.8203,59.5676,59.0748,59.0944,57.1671,53.5612,49.6261,56.3714,52.4669,58.101,56.8417,58.2907,50.5244,41.6198,47.8498,38.2019,55.1357,28.1153,57.3954,57.1354,47.2482,54.987,56.5304,42.5751
FUE 27,64.4659,64.4657,64.4334,64.4207,64.3883,64.3824,64.3643,64.3566,64.2822,63.8937,64.1746,62.5927,63.1665,63.7416,63.3649,63.3801,61.8201,58.6196,54.8848,61.1409,57.5991,62.5924,61.5445,62.7457,55.7513,46.9971,53.1554,43.5915,60.053,33.5142,62.0116,61.7934,52.5659,59.9197,61.278,47.9468
FUE 28,63.8445,63.8443,63.804,63.7882,63.7478,63.7406,63.7181,63.7085,63.6165,63.1415,63.484,61.6098,62.2755,62.958,62.5091,62.527,60.7337,57.2675,53.3983,59.979,56.1977,61.6096,60.4259,61.786,54.2862,45.4301,51.6371,42.0161,58.7944,31.9324,60.9489,60.7038,51.0395,58.6509,60.1304,46.3836
