,FBS,Bid
FUE 1,1,0.47393
FUE 2,1,0.98839
FUE 3,1,0.28188
FUE 4,1,0.95975
FUE 5,1,0.50363
FUE 6,1,0.92793
FUE 7,1,0.40742
FUE 8,1,0.67099
FUE 9,1,0.42589
FUE 10,1,0.72617
FUE 11,1,0.15318
FUE 12,1,0.91089
FUE 13,2,0.052308
FUE 14,2,0.63267
FUE 15,2,0.21915
FUE 16,2,0.90612
FUE 17,2,0.018129
FUE 18,2,0.93146
FUE 19,2,0.044873
FUE 20,2,0.059274
FUE 21,2,0.6913
FUE 22,2,0.3246
FUE 23,2,0.73043
FUE 24,2,0.40115
FUE 25,3,0.46239
FUE 26,3,0.35353
FUE 27,3,0.91208
FUE 28,3,0.4825
FUE 29,3,0.18517
FUE 30,3,0.47944
FUE 31,3,0.066889
FUE 32,3,0.77605
FUE 33,3,0.25358
FUE 34,3,0.22257
FUE 35,3,0.83535
FUE 36,3,0.51433
FUE 37,4,0.55673
FUE 38,4,0.52153
FUE 39,4,0.45734
FUE 40,4,0.31326
FUE 41,4,0.70207
FUE 42,4,0.61041
FUE 43,4,0.29385
FUE 44,4,0.76534
FUE 45,4,0.76286
FUE 46,4,0.29123
FUE 47,4,0.954
FUE 48,4,0.82537
FUE 49,5,0.41803
FUE 50,5,0.18485
FUE 51,5,0.41324
FUE 52,5,0.73241
FUE 53,5,0.85049
FUE 54,5,0.38624
FUE 55,5,0.52274
FUE 56,5,0.76862
FUE 57,5,0.49204
FUE 58,5,0.043787
FUE 59,5,0.42253
FUE 60,5,0.49282
FUE 61,6,0.51741
FUE 62,6,0.79955
FUE 63,6,0.89475
FUE 64,6,0.086405
FUE 65,6,0.44516
FUE 66,6,0.65009
FUE 67,6,0.90153
FUE 68,6,0.07585
FUE 69,6,0.77629
FUE 70,6,0.049085
FUE 71,6,0.50242
FUE 72,6,0.9972
