,FBS,Bid
FUE 1,1,0.14232
FUE 2,1,0.53219
FUE 3,1,0.91765
FUE 4,1,0.10844
FUE 5,1,0.22739
FUE 6,1,0.9119
FUE 7,1,0.027003
FUE 8,1,0.69847
FUE 9,1,0.17115
FUE 10,2,0.5842
FUE 11,2,0.86412
FUE 12,2,0.8322
FUE 13,2,0.37622
FUE 14,2,0.62113
FUE 15,2,0.29596
FUE 16,2,0.48112
FUE 17,2,0.51741
FUE 18,2,0.15943
FUE 19,3,0.48707
FUE 20,3,0.8419
FUE 21,3,0.66368
FUE 22,3,0.39539
FUE 23,3,0.13528
FUE 24,3,0.39961
FUE 25,3,0.21114
FUE 26,3,0.31725
FUE 27,3,0.8331
FUE 28,4,0.54232
FUE 29,4,0.15969
FUE 30,4,0.13315
FUE 31,4,0.75503
FUE 32,4,0.63537
FUE 33,4,0.69914
FUE 34,4,0.97294
FUE 35,4,0.41347
FUE 36,4,0.23483
FUE 37,5,0.16075
FUE 38,5,0.13687
FUE 39,5,0.12764
FUE 40,5,0.60407
FUE 41,5,0.9652
FUE 42,5,0.17711
FUE 43,5,0.057134
FUE 44,5,0.69908
FUE 45,5,0.11464
FUE 46,6,0.26436
FUE 47,6,0.014905
FUE 48,6,0.084154
FUE 49,6,0.3842
FUE 50,6,0.88497
FUE 51,6,0.93325
FUE 52,6,0.18587
FUE 53,6,0.50259
FUE 54,6,0.13389
