,FBS,Bid
FUE 1,1,0.79958
FUE 2,1,0.37207
FUE 3,1,0.94492
FUE 4,1,0.67987
FUE 5,1,0.46867
FUE 6,1,0.33144
FUE 7,1,0.98452
FUE 8,1,0.81187
FUE 9,1,0.69399
FUE 10,1,0.57546
FUE 11,1,0.098348
FUE 12,1,0.92676
FUE 13,1,0.0040646
FUE 14,1,0.084983
FUE 15,1,0.33271
FUE 16,2,0.97573
FUE 17,2,0.037107
FUE 18,2,0.57905
FUE 19,2,0.22009
FUE 20,2,0.81019
FUE 21,2,0.053555
FUE 22,2,0.96316
FUE 23,2,0.45355
FUE 24,2,0.040018
FUE 25,2,0.060118
FUE 26,2,0.27793
FUE 27,2,0.58763
FUE 28,2,0.7996
FUE 29,2,0.99542
FUE 30,2,0.74817
FUE 31,3,0.55105
FUE 32,3,0.20913
FUE 33,3,0.4138
FUE 34,3,0.97979
FUE 35,3,0.16466
FUE 36,3,0.62541
FUE 37,3,0.62727
FUE 38,3,0.17997
FUE 39,3,0.668
FUE 40,3,0.54231
FUE 41,3,0.1847
FUE 42,3,0.69272
FUE 43,3,0.45809
FUE 44,3,0.35327
FUE 45,3,0.48537
FUE 46,4,0.71775
FUE 47,4,0.26207
FUE 48,4,0.94442
FUE 49,4,0.19004
FUE 50,4,0.47467
FUE 51,4,0.11581
FUE 52,4,0.43872
FUE 53,4,0.87019
FUE 54,4,0.83515
FUE 55,4,0.92361
FUE 56,4,0.60407
FUE 57,4,0.54978
FUE 58,4,0.80952
FUE 59,4,0.60183
FUE 60,4,0.72448
FUE 61,5,0.046924
FUE 62,5,0.041126
FUE 63,5,0.39796
FUE 64,5,0.42596
FUE 65,5,0.57544
FUE 66,5,0.029923
FUE 67,5,0.39754
FUE 68,5,0.52341
FUE 69,5,0.24152
FUE 70,5,0.48807
FUE 71,5,0.9149
FUE 72,5,0.296
FUE 73,5,0.53566
FUE 74,5,0.54933
FUE 75,5,0.73753
FUE 76,6,0.25074
FUE 77,6,0.17815
FUE 78,6,0.96176
FUE 79,6,0.22496
FUE 80,6,0.23753
FUE 81,6,0.65034
FUE 82,6,0.99365
FUE 83,6,0.67116
FUE 84,6,0.41986
FUE 85,6,0.26886
FUE 86,6,0.9789
FUE 87,6,0.82309
FUE 88,6,0.71613
FUE 89,6,0.066011
FUE 90,6,0.88859
