,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,55.7921,55.7791,55.7756,55.7467,55.621,55.5807,55.4973,55.4193,53.6796,55.1225,55.1798,55.0571,55.0636,54.6262,54.012,54.2115,54.011,54.4133,46.0394,47.7174,52.0294,48.7541,41.8965,52.5752,46.4447,39.0635,53.9451,52.9389,44.4746,24.5009,50.6402,52.4101,48.1472,48.4695,51.0715,44.6106
FUE 2,59.1007,59.0824,59.0776,59.0371,58.8626,58.807,58.6927,58.5864,56.3624,58.1883,58.2645,58.1018,58.1104,57.5416,56.7694,57.0173,56.7682,57.2707,48.0133,49.7559,54.4277,50.8478,43.7876,55.0539,48.4319,40.9299,56.687,55.4783,46.4075,26.3418,52.8784,54.8633,50.207,50.5466,53.3534,46.5465
FUE 3,70.6645,70.6498,70.6459,70.6133,70.472,70.4268,70.3334,70.2462,68.3433,69.9163,69.9798,69.844,69.8511,69.3698,68.7016,68.9178,68.7005,69.1372,60.4417,62.1447,66.5914,63.2025,56.2666,67.1664,60.8522,53.4238,68.6294,67.5519,58.861,38.8512,65.1431,66.9921,62.5827,62.9116,65.5907,58.9982
FUE 4,55.8579,55.8469,55.844,55.8195,55.7131,55.6789,55.6079,55.5413,54.0153,55.2865,55.3359,55.23,55.2356,54.8549,54.3125,54.4897,54.3116,54.6679,46.7596,48.3983,52.5079,49.4023,42.6684,53.0118,47.1567,39.851,54.2529,53.3449,45.2202,25.305,51.2056,52.86,48.8155,49.1274,51.6126,45.3543
FUE 5,65.9629,65.9477,65.9437,65.9099,65.7636,65.7168,65.6203,65.5302,63.5772,65.19,65.2554,65.1154,65.1228,64.6279,63.9433,64.1645,63.9422,64.3893,55.6004,57.3102,61.7953,58.374,51.4163,62.3788,56.0122,48.5709,63.8694,62.7707,54.0152,33.9955,60.33,62.2018,57.7505,58.0812,60.7822,54.1527
FUE 6,93.1504,93.1367,93.1331,93.1028,92.9711,92.9289,92.8418,92.7602,90.9573,92.4508,92.5104,92.3827,92.3894,91.935,91.2998,91.5059,91.2988,91.7145,83.2128,84.9009,89.267,85.9462,79.0568,89.8243,83.6202,76.2198,91.2309,90.1967,81.6415,61.6531,87.8542,89.6556,85.3341,85.659,88.292,81.778
FUE 7,69.1254,69.1113,69.1077,69.0765,68.9417,68.8985,68.8093,68.7259,66.8896,68.4097,68.4706,68.3402,68.347,67.8837,67.2374,67.4469,67.2364,67.6591,59.0917,60.7849,65.1785,61.8345,54.9291,65.7418,59.5001,52.0901,67.1674,66.1186,57.5172,37.5214,63.7537,65.5712,61.2197,61.546,64.1947,57.6539
FUE 8,61.2881,61.2768,61.2738,61.2487,61.1396,61.1045,61.0318,60.9635,59.4063,60.7027,60.7532,60.6449,60.6506,60.2617,59.7087,59.8892,59.7078,60.0709,52.091,53.736,57.8773,54.7452,47.9915,58.3876,52.4895,45.1716,59.648,58.7253,50.5475,30.6228,56.5616,58.2337,54.1553,54.4688,56.9724,50.682
FUE 9,86.9656,86.9513,86.9476,86.916,86.7793,86.7355,86.645,86.5604,84.7038,86.24,86.3017,86.1697,86.1766,85.7078,85.0548,85.2664,85.0538,85.4808,76.8739,78.5702,82.9802,79.6223,72.7074,83.5471,77.283,69.8672,84.9841,83.9266,75.2975,55.2973,81.5481,83.3753,79.006,79.333,81.9912,75.4343
FUE 10,56.4756,56.4643,56.4568,56.4394,56.2393,56.1188,56.2497,56.1328,55.5073,54.9435,56.0375,56.02,56.0061,53.7796,53.4143,55.7263,55.6535,52.8213,51.5279,54.0639,55.0113,54.3205,49.8176,46.2654,53.6325,51.6906,53.3017,48.254,52.4859,49.111,53.6718,49.6285,53.0419,30.565,53.5288,23.487
