,FBS,Bid
FUE 1,1,0.54611
FUE 2,1,0.60411
FUE 3,1,0.3772
FUE 4,1,0.84492
FUE 5,1,0.73928
FUE 6,1,0.55858
FUE 7,1,0.25969
FUE 8,1,0.14274
FUE 9,1,0.051885
FUE 10,2,0.29309
FUE 11,2,0.39585
FUE 12,2,0.57134
FUE 13,2,0.98454
FUE 14,2,0.27418
FUE 15,2,0.99833
FUE 16,2,0.59601
FUE 17,2,0.48331
FUE 18,2,0.97332
FUE 19,3,0.95203
FUE 20,3,0.44118
FUE 21,3,0.33263
FUE 22,3,0.49682
FUE 23,3,0.57565
FUE 24,3,0.96348
FUE 25,3,0.96742
FUE 26,3,0.98333
FUE 27,3,0.43864
FUE 28,4,0.83023
FUE 29,4,0.51287
FUE 30,4,0.58127
FUE 31,4,0.45822
FUE 32,4,0.47307
FUE 33,4,0.11311
FUE 34,4,0.38999
FUE 35,4,0.42948
FUE 36,4,0.22406
FUE 37,5,0.37273
FUE 38,5,0.35196
FUE 39,5,0.92404
FUE 40,5,0.65207
FUE 41,5,0.060905
FUE 42,5,0.0004614
FUE 43,5,0.93897
FUE 44,5,0.922
FUE 45,5,0.05901
FUE 46,6,0.44957
FUE 47,6,0.45157
FUE 48,6,0.61649
FUE 49,6,0.19585
FUE 50,6,0.82326
FUE 51,6,0.57474
FUE 52,6,0.6053
FUE 53,6,0.15371
FUE 54,6,0.4309
