,FBS,Bid
FUE 1,1,0.64336
FUE 2,1,0.74219
FUE 3,1,0.36587
FUE 4,1,0.39783
FUE 5,1,0.57242
FUE 6,1,0.089276
FUE 7,1,0.83108
FUE 8,1,0.064567
FUE 9,1,0.59007
FUE 10,2,0.55164
FUE 11,2,0.90891
FUE 12,2,0.2153
FUE 13,2,0.29392
FUE 14,2,0.86157
FUE 15,2,0.90418
FUE 16,2,0.075928
FUE 17,2,0.86705
FUE 18,2,0.92227
FUE 19,3,0.89711
FUE 20,3,0.67122
FUE 21,3,0.38009
FUE 22,3,0.21867
FUE 23,3,0.37447
FUE 24,3,0.58372
FUE 25,3,0.24484
FUE 26,3,0.93535
FUE 27,3,0.41936
FUE 28,4,0.6505
FUE 29,4,0.045561
FUE 30,4,0.34771
FUE 31,4,0.29427
FUE 32,4,0.30816
FUE 33,4,0.10644
FUE 34,4,0.85841
FUE 35,4,0.026406
FUE 36,4,0.13081
FUE 37,5,0.80069
FUE 38,5,0.41663
FUE 39,5,0.95638
FUE 40,5,0.52776
FUE 41,5,0.98926
FUE 42,5,0.95606
FUE 43,5,0.57467
FUE 44,5,0.32313
FUE 45,5,0.91614
FUE 46,6,0.83336
FUE 47,6,0.26975
FUE 48,6,0.90911
FUE 49,6,0.7759
FUE 50,6,0.41899
FUE 51,6,0.82271
FUE 52,6,0.38536
FUE 53,6,0.53129
FUE 54,6,0.044461
