,FBS,Bid
FUE 1,1,0.077619
FUE 2,1,0.28795
FUE 3,1,0.051804
FUE 4,1,0.44198
FUE 5,1,0.6163
FUE 6,1,0.47214
FUE 7,1,0.011483
FUE 8,1,0.30513
FUE 9,1,0.64527
FUE 10,1,0.52941
FUE 11,1,0.25536
FUE 12,2,0.31795
FUE 13,2,0.11329
FUE 14,2,0.073628
FUE 15,2,0.58859
FUE 16,2,0.9668
FUE 17,2,0.71372
FUE 18,2,0.24311
FUE 19,2,0.77021
FUE 20,2,0.70171
FUE 21,2,0.33978
FUE 22,2,0.066695
FUE 23,3,0.61373
FUE 24,3,0.44623
FUE 25,3,0.97673
FUE 26,3,0.7881
FUE 27,3,0.077867
FUE 28,3,0.25003
FUE 29,3,0.91741
FUE 30,3,0.22783
FUE 31,3,0.61298
FUE 32,3,0.36381
FUE 33,3,0.48278
FUE 34,4,0.20386
FUE 35,4,0.2439
FUE 36,4,0.9982
FUE 37,4,0.62913
FUE 38,4,0.94719
FUE 39,4,0.93447
FUE 40,4,0.93469
FUE 41,4,0.20509
FUE 42,4,0.84542
FUE 43,4,0.0036564
FUE 44,4,0.59835
FUE 45,5,0.080889
FUE 46,5,0.95653
FUE 47,5,0.09263
FUE 48,5,0.4284
FUE 49,5,0.83695
FUE 50,5,0.34021
FUE 51,5,0.78829
FUE 52,5,0.36319
FUE 53,5,0.79769
FUE 54,5,0.69318
FUE 55,5,0.40857
FUE 56,6,0.35796
FUE 57,6,0.63953
FUE 58,6,0.54892
FUE 59,6,0.034372
FUE 60,6,0.6554
FUE 61,6,0.56563
FUE 62,6,0.14276
FUE 63,6,0.94166
FUE 64,6,0.27443
FUE 65,6,0.94142
FUE 66,6,0.10078
