,FBS,Bid
FUE 1,1,0.5923
FUE 2,1,0.53198
FUE 3,1,0.17792
FUE 4,1,0.48839
FUE 5,1,0.34683
FUE 6,1,0.67043
FUE 7,1,0.57584
FUE 8,1,0.61336
FUE 9,1,0.25069
FUE 10,1,0.62488
FUE 11,2,0.50315
FUE 12,2,0.58501
FUE 13,2,0.77107
FUE 14,2,0.64056
FUE 15,2,0.67261
FUE 16,2,0.016952
FUE 17,2,0.89743
FUE 18,2,0.87483
FUE 19,2,0.30878
FUE 20,2,0.4364
FUE 21,3,0.91627
FUE 22,3,0.592
FUE 23,3,0.30104
FUE 24,3,0.93956
FUE 25,3,0.90616
FUE 26,3,0.54608
FUE 27,3,0.45096
FUE 28,3,0.94857
FUE 29,3,0.12639
FUE 30,3,0.56505
FUE 31,4,0.17968
FUE 32,4,0.093824
FUE 33,4,0.11281
FUE 34,4,0.9247
FUE 35,4,0.086358
FUE 36,4,0.62775
FUE 37,4,0.43603
FUE 38,4,0.044299
FUE 39,4,0.97225
FUE 40,4,0.64628
FUE 41,5,0.60246
FUE 42,5,0.71703
FUE 43,5,0.95951
FUE 44,5,0.86412
FUE 45,5,0.35715
FUE 46,5,0.35158
FUE 47,5,0.56789
FUE 48,5,0.85089
FUE 49,5,0.16923
FUE 50,5,0.63553
FUE 51,6,0.39473
FUE 52,6,0.42258
FUE 53,6,0.82709
FUE 54,6,0.92505
FUE 55,6,0.71341
FUE 56,6,0.62291
FUE 57,6,0.59404
FUE 58,6,0.63761
FUE 59,6,0.18559
FUE 60,6,0.9786
