,FBS,Bid
FUE 1,1,0.41586
FUE 2,1,0.17308
FUE 3,1,0.044544
FUE 4,1,0.87974
FUE 5,1,0.13549
FUE 6,1,0.33264
FUE 7,1,0.87044
FUE 8,1,0.36318
FUE 9,1,0.2959
FUE 10,1,0.63922
FUE 11,1,0.44121
FUE 12,1,0.56671
FUE 13,1,0.27567
FUE 14,2,0.54864
FUE 15,2,0.93982
FUE 16,2,0.71476
FUE 17,2,0.98393
FUE 18,2,0.86463
FUE 19,2,0.48942
FUE 20,2,0.33116
FUE 21,2,0.056902
FUE 22,2,0.42144
FUE 23,2,0.036198
FUE 24,2,0.10837
FUE 25,2,0.38673
FUE 26,2,0.099482
FUE 27,3,0.19064
FUE 28,3,0.58994
FUE 29,3,0.37632
FUE 30,3,0.28664
FUE 31,3,0.97734
FUE 32,3,0.34322
FUE 33,3,0.79214
FUE 34,3,0.39451
FUE 35,3,0.63411
FUE 36,3,0.47172
FUE 37,3,0.91664
FUE 38,3,0.38831
FUE 39,3,0.75196
FUE 40,4,0.34498
FUE 41,4,0.59432
FUE 42,4,0.08118
FUE 43,4,0.7834
FUE 44,4,0.58008
FUE 45,4,0.9507
FUE 46,4,0.82948
FUE 47,4,0.82916
FUE 48,4,0.23857
FUE 49,4,0.026272
FUE 50,4,0.24164
FUE 51,4,0.58199
FUE 52,4,0.20753
FUE 53,5,0.57505
FUE 54,5,0.32079
FUE 55,5,0.18648
FUE 56,5,0.39715
FUE 57,5,0.53167
FUE 58,5,0.79003
FUE 59,5,0.60105
FUE 60,5,0.00024377
FUE 61,5,0.78308
FUE 62,5,0.28419
FUE 63,5,0.02982
FUE 64,5,0.56301
FUE 65,5,0.011888
FUE 66,6,0.4489
FUE 67,6,0.41568
FUE 68,6,0.014831
FUE 69,6,0.97015
FUE 70,6,0.8919
FUE 71,6,0.45059
FUE 72,6,0.87039
FUE 73,6,0.85187
FUE 74,6,0.89204
FUE 75,6,0.51835
FUE 76,6,0.12962
FUE 77,6,0.87006
FUE 78,6,0.28518
