,FBS,Bid
FUE 1,1,0.4375
FUE 2,1,0.6857
FUE 3,1,0.084272
FUE 4,1,0.06115
FUE 5,1,0.79082
FUE 6,1,0.69812
FUE 7,1,0.014707
FUE 8,1,0.9895
FUE 9,1,0.4106
FUE 10,1,0.60475
FUE 11,1,0.23424
FUE 12,1,0.24129
FUE 13,1,0.33044
FUE 14,1,0.024109
FUE 15,2,0.80484
FUE 16,2,0.0074055
FUE 17,2,0.60395
FUE 18,2,0.19366
FUE 19,2,0.83396
FUE 20,2,0.31555
FUE 21,2,0.71826
FUE 22,2,0.71668
FUE 23,2,0.21038
FUE 24,2,0.71109
FUE 25,2,0.75802
FUE 26,2,0.43534
FUE 27,2,0.78677
FUE 28,2,0.21923
FUE 29,3,0.12227
FUE 30,3,0.84427
FUE 31,3,0.58958
FUE 32,3,0.066102
FUE 33,3,0.70746
FUE 34,3,0.93905
FUE 35,3,0.22499
FUE 36,3,0.66849
FUE 37,3,0.54042
FUE 38,3,0.48289
FUE 39,3,0.75105
FUE 40,3,0.026641
FUE 41,3,0.63631
FUE 42,3,0.0039518
FUE 43,4,0.26778
FUE 44,4,0.54126
FUE 45,4,0.2556
FUE 46,4,0.65
FUE 47,4,0.17824
FUE 48,4,0.69336
FUE 49,4,0.48499
FUE 50,4,0.62244
FUE 51,4,0.54027
FUE 52,4,0.67696
FUE 53,4,0.14101
FUE 54,4,0.37438
FUE 55,4,0.60106
FUE 56,4,0.075963
FUE 57,5,0.82034
FUE 58,5,0.90485
FUE 59,5,0.61966
FUE 60,5,0.81367
FUE 61,5,0.28178
FUE 62,5,0.0011496
FUE 63,5,0.93796
FUE 64,5,0.72063
FUE 65,5,0.50576
FUE 66,5,0.91074
FUE 67,5,0.20839
FUE 68,5,0.46265
FUE 69,5,0.48868
FUE 70,5,0.21659
FUE 71,6,0.54044
FUE 72,6,0.69769
FUE 73,6,0.55933
FUE 74,6,0.7871
FUE 75,6,0.16115
FUE 76,6,0.13672
FUE 77,6,0.50227
FUE 78,6,0.79429
FUE 79,6,0.19743
FUE 80,6,0.53826
FUE 81,6,0.75859
FUE 82,6,0.14483
FUE 83,6,0.44432
FUE 84,6,0.50628
