,FBS,Bid
FUE 1,1,0.15866
FUE 2,1,0.90976
FUE 3,1,0.21191
FUE 4,1,0.76188
FUE 5,1,0.058238
FUE 6,1,0.36033
FUE 7,1,0.052979
FUE 8,1,0.15618
FUE 9,1,0.2765
FUE 10,1,0.64687
FUE 11,1,0.72439
FUE 12,2,0.9178
FUE 13,2,0.015517
FUE 14,2,0.39399
FUE 15,2,0.38618
FUE 16,2,0.306
FUE 17,2,0.6772
FUE 18,2,0.33649
FUE 19,2,0.75515
FUE 20,2,0.54599
FUE 21,2,0.94256
FUE 22,2,0.78553
FUE 23,3,0.60812
FUE 24,3,0.67657
FUE 25,3,0.62348
FUE 26,3,0.29008
FUE 27,3,0.0090064
FUE 28,3,0.53874
FUE 29,3,0.87896
FUE 30,3,0.17915
FUE 31,3,0.8033
FUE 32,3,0.87344
FUE 33,3,0.99702
FUE 34,4,0.99755
FUE 35,4,0.74944
FUE 36,4,0.98365
FUE 37,4,0.96737
FUE 38,4,0.72607
FUE 39,4,0.045672
FUE 40,4,0.95799
FUE 41,4,0.042872
FUE 42,4,0.98406
FUE 43,4,0.63321
FUE 44,4,0.40406
FUE 45,5,0.21134
FUE 46,5,0.96933
FUE 47,5,0.056087
FUE 48,5,0.63816
FUE 49,5,0.12921
FUE 50,5,0.89074
FUE 51,5,0.45604
FUE 52,5,0.96867
FUE 53,5,0.70362
FUE 54,5,0.60661
FUE 55,5,0.14469
FUE 56,6,0.085249
FUE 57,6,0.14461
FUE 58,6,0.43962
FUE 59,6,0.021632
FUE 60,6,0.95243
FUE 61,6,0.72107
FUE 62,6,0.43311
FUE 63,6,0.59909
FUE 64,6,0.83689
FUE 65,6,0.80485
FUE 66,6,0.66362
