,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,74.192,74.1777,74.0148,74.0081,74.0013,74.0178,73.7539,74.0129,73.9605,73.7103,72.8275,72.675,71.3843,73.4097,70.2588,70.1604,73.0948,67.1499,73.1038,61.6943,71.3585,63.4199,63.4266,71.5448,70.8142,59.7216,69.222,71.304,68.5558,68.5461,66.3044,67.9924,71.1226,70.994,71.0706,65.4159
FUE 2,54.1287,54.113,53.9354,53.9281,53.9207,53.9387,53.6521,53.9334,53.8763,53.6049,52.6571,52.4946,51.1335,53.2805,49.9623,49.8604,52.9425,46.7753,52.9522,41.2671,51.1066,43.0029,43.0096,51.3017,50.5388,39.2868,48.8928,51.0496,48.2095,48.1996,45.9167,47.6337,50.8601,50.726,50.8059,45.017
FUE 3,56.2094,56.1908,55.9808,55.9722,55.9634,55.9846,55.6489,55.9784,55.9113,55.5939,54.5095,54.3269,52.8258,55.2189,51.567,51.4587,54.8326,48.2368,54.8436,42.6361,52.7966,44.3895,44.3963,53.0088,52.1834,40.6427,50.4368,52.7347,49.7222,49.7119,47.3549,49.1237,52.5296,52.3849,52.471,46.4354
FUE 4,106.1253,106.11,105.9358,105.9286,105.9213,105.939,105.6576,105.9338,105.8778,105.6112,104.6782,104.518,103.1727,105.2923,102.0117,101.9106,104.9595,98.8418,104.9691,93.3451,103.1461,95.0787,95.0854,103.3392,102.5835,91.3664,100.9494,103.0896,100.2699,100.26,97.9861,99.6967,102.9019,102.7691,102.8482,97.0889
FUE 5,134.4476,134.4321,134.257,134.2498,134.2424,134.2602,133.9773,134.2549,134.1987,133.9307,132.9935,132.8326,131.4829,133.6102,130.3189,130.2176,133.276,127.1441,133.2856,121.6441,131.4561,123.3783,123.385,131.6498,130.892,119.665,129.2545,131.3995,128.5739,128.5641,126.2876,128,131.2113,131.0781,131.1574,125.3896
FUE 6,77.3216,77.3053,77.1214,77.1138,77.1061,77.1247,76.8285,77.1192,77.0602,76.7797,75.8044,75.6378,74.2476,76.4452,73.0579,72.9546,76.0975,69.8399,76.1074,64.3113,74.2203,66.051,66.0577,74.4189,73.6428,62.3281,71.9754,74.1622,71.2853,71.2753,68.9762,70.7045,73.9694,73.8331,73.9143,68.0721
FUE 7,156.0304,156.015,155.8399,155.8327,155.8253,155.8431,155.5604,155.8379,155.7816,155.5137,154.5768,154.416,153.0665,155.1934,151.9027,151.8014,154.8592,148.7282,154.8688,143.2284,153.0398,144.9626,144.9693,153.2334,152.4757,141.2493,150.8385,152.9832,150.1579,150.148,147.8717,149.5841,152.7949,152.6618,152.7411,146.9738
FUE 8,56.2677,56.2561,56.1235,56.1181,56.1124,56.126,55.9093,56.122,56.0791,55.8732,55.131,55.0003,53.8706,55.6232,52.8547,52.7647,55.3582,49.9418,55.3658,44.6256,53.8477,46.3238,46.3304,54.0133,53.3592,42.6736,51.8982,53.799,51.275,51.2659,49.1304,50.7435,53.6367,53.5213,53.5901,48.2714
FUE 9,74.622,74.6069,74.4355,74.4285,74.4213,74.4386,74.1616,74.4335,74.3784,74.1159,73.1954,73.0371,71.7051,73.8016,70.5527,70.4523,73.4732,67.3976,73.4826,61.9107,71.6787,63.6424,63.649,71.8702,71.1206,59.9334,69.4966,71.6227,68.8203,68.8105,66.5443,68.2495,71.4365,71.3048,71.3833,65.6492
FUE 10,57.763,57.7464,57.5582,57.5505,57.5426,57.5616,57.2589,57.556,57.4957,57.2091,56.2157,56.0464,54.6374,56.868,53.4356,53.3315,56.5138,50.1979,56.5239,44.6563,54.6097,46.3985,46.4053,54.8107,54.0261,42.6713,52.3448,54.551,51.6504,51.6403,49.331,51.0664,54.356,54.2183,54.3003,48.4241
FUE 11,69.4211,69.3829,69.2637,69.1957,69.2955,69.0407,69.0069,69.0661,68.8957,68.0944,68.71,65.5366,64.306,68.6306,64.4623,67.8018,66.1786,66.8487,67.4724,64.5593,59.4262,65.5769,65.5533,61.7691,58.6652,53.4707,51.6617,62.1097,48.8999,66.0952,65.4275,47.7513,63.1551,65.4105,64.3815,33.923
FUE 12,63.6625,63.6226,63.4981,63.4271,63.5313,63.2654,63.2303,63.2919,63.1145,62.2837,62.9215,59.6619,58.4118,62.8391,58.5703,61.9818,60.3166,61.002,61.6424,58.6687,53.4922,59.703,59.679,55.8487,52.728,47.5224,45.7117,56.192,42.9484,60.2315,59.5509,41.7995,57.2471,59.5336,58.4884,27.9699
FUE 13,55.2079,55.1644,55.0288,54.9518,55.065,54.7766,54.7385,54.8052,54.6134,53.7233,54.4055,50.9765,49.6893,54.317,49.852,53.4026,51.6554,52.3707,53.0437,49.953,44.6954,51.019,50.9941,47.0772,43.9256,38.6995,36.8859,47.4255,34.1198,51.5669,50.8616,32.9702,48.4987,50.8438,49.7679,19.1383
FUE 14,55.6497,55.6206,55.5293,55.4769,55.5537,55.3569,55.3306,55.3766,55.2437,54.6041,55.0977,52.424,51.3165,55.0348,51.4589,54.3648,52.9883,53.5659,54.0919,51.547,46.7019,52.4597,52.4388,48.9516,45.9621,40.8459,39.0485,49.2742,36.2974,52.9156,52.3271,35.1516,50.2553,52.312,51.3853,21.3321
