,FBS,Bid
FUE 1,1,0.9249
FUE 2,1,0.40141
FUE 3,1,0.098086
FUE 4,1,0.7103
FUE 5,1,0.93328
FUE 6,1,0.17743
FUE 7,1,0.58739
FUE 8,1,0.95306
FUE 9,1,0.6368
FUE 10,2,0.87915
FUE 11,2,0.023531
FUE 12,2,0.083493
FUE 13,2,0.74017
FUE 14,2,0.82074
FUE 15,2,0.27824
FUE 16,2,0.16534
FUE 17,2,0.10393
FUE 18,2,0.9764
FUE 19,3,0.038792
FUE 20,3,0.88269
FUE 21,3,0.95757
FUE 22,3,0.35169
FUE 23,3,0.26874
FUE 24,3,0.95762
FUE 25,3,0.88354
FUE 26,3,0.4218
FUE 27,3,0.64416
FUE 28,4,0.065069
FUE 29,4,0.42024
FUE 30,4,0.44341
FUE 31,4,0.12333
FUE 32,4,0.39632
FUE 33,4,0.575
FUE 34,4,0.56511
FUE 35,4,0.30336
FUE 36,4,0.23984
FUE 37,5,0.43095
FUE 38,5,0.53597
FUE 39,5,0.58387
FUE 40,5,0.62617
FUE 41,5,0.71527
FUE 42,5,0.49868
FUE 43,5,0.27687
FUE 44,5,0.36331
FUE 45,5,0.30628
FUE 46,6,0.51202
FUE 47,6,0.19975
FUE 48,6,0.086451
FUE 49,6,0.787
FUE 50,6,0.49425
FUE 51,6,0.559
FUE 52,6,0.39369
FUE 53,6,0.98512
FUE 54,6,0.70414
