,FBS,Bid
FUE 1,1,0.20038
FUE 2,1,0.71114
FUE 3,1,0.15095
FUE 4,1,0.59404
FUE 5,1,0.90629
FUE 6,1,0.92547
FUE 7,1,0.23247
FUE 8,1,0.33078
FUE 9,1,0.99892
FUE 10,1,0.63048
FUE 11,1,0.19891
FUE 12,1,0.070555
FUE 13,1,0.13355
FUE 14,1,0.5903
FUE 15,1,0.27439
FUE 16,2,0.33827
FUE 17,2,0.15019
FUE 18,2,0.82222
FUE 19,2,0.22656
FUE 20,2,0.99137
FUE 21,2,0.75927
FUE 22,2,0.026949
FUE 23,2,0.17634
FUE 24,2,0.16373
FUE 25,2,0.74378
FUE 26,2,0.83991
FUE 27,2,0.39816
FUE 28,2,0.25561
FUE 29,2,0.25605
FUE 30,2,0.43004
FUE 31,3,0.91712
FUE 32,3,0.45006
FUE 33,3,0.89719
FUE 34,3,0.20452
FUE 35,3,0.68749
FUE 36,3,0.3138
FUE 37,3,0.021585
FUE 38,3,0.75629
FUE 39,3,0.72687
FUE 40,3,0.58406
FUE 41,3,0.17779
FUE 42,3,0.0010489
FUE 43,3,0.52313
FUE 44,3,0.8676
FUE 45,3,0.31054
FUE 46,4,0.56651
FUE 47,4,0.4761
FUE 48,4,0.0082949
FUE 49,4,0.70275
FUE 50,4,0.99652
FUE 51,4,0.54281
FUE 52,4,0.63628
FUE 53,4,0.5981
FUE 54,4,0.71366
FUE 55,4,0.45072
FUE 56,4,0.56053
FUE 57,4,0.15699
FUE 58,4,0.79518
FUE 59,4,0.48536
FUE 60,4,0.19171
FUE 61,5,0.90696
FUE 62,5,0.26991
FUE 63,5,0.66609
FUE 64,5,0.1785
FUE 65,5,0.98253
FUE 66,5,0.36763
FUE 67,5,0.94824
FUE 68,5,0.96725
FUE 69,5,0.76569
FUE 70,5,0.29457
FUE 71,5,0.44598
FUE 72,5,0.43552
FUE 73,5,0.68751
FUE 74,5,0.17232
FUE 75,5,0.36225
FUE 76,6,0.093127
FUE 77,6,0.52586
FUE 78,6,0.18122
FUE 79,6,0.49712
FUE 80,6,0.38844
FUE 81,6,0.74704
FUE 82,6,0.43513
FUE 83,6,0.16851
FUE 84,6,0.65941
FUE 85,6,0.86939
FUE 86,6,0.074661
FUE 87,6,0.013367
FUE 88,6,0.13203
FUE 89,6,0.23063
FUE 90,6,0.23442
