,FBS,Bid
FUE 1,1,0.36773
FUE 2,1,0.98073
FUE 3,1,0.51168
FUE 4,1,0.35275
FUE 5,1,0.68916
FUE 6,1,0.62777
FUE 7,1,0.99649
FUE 8,1,0.97527
FUE 9,1,0.76348
FUE 10,1,0.87863
FUE 11,2,0.98769
FUE 12,2,0.8399
FUE 13,2,0.94983
FUE 14,2,0.35086
FUE 15,2,0.53428
FUE 16,2,0.37579
FUE 17,2,0.63177
FUE 18,2,0.99828
FUE 19,2,0.56302
FUE 20,2,0.041953
FUE 21,3,0.77787
FUE 22,3,0.14304
FUE 23,3,0.20808
FUE 24,3,0.35371
FUE 25,3,0.32878
FUE 26,3,0.58305
FUE 27,3,0.37405
FUE 28,3,0.96386
FUE 29,3,0.96623
FUE 30,3,0.42153
FUE 31,4,0.38032
FUE 32,4,0.62579
FUE 33,4,0.19867
FUE 34,4,0.81011
FUE 35,4,0.74375
FUE 36,4,0.25771
FUE 37,4,0.24424
FUE 38,4,0.82523
FUE 39,4,0.25774
FUE 40,4,0.12236
FUE 41,5,0.71393
FUE 42,5,0.82535
FUE 43,5,0.96538
FUE 44,5,0.59465
FUE 45,5,0.63665
FUE 46,5,0.96551
FUE 47,5,0.5666
FUE 48,5,0.06482
FUE 49,5,0.051085
FUE 50,5,0.85031
FUE 51,6,0.8824
FUE 52,6,0.94616
FUE 53,6,0.92334
FUE 54,6,0.3797
FUE 55,6,0.8714
FUE 56,6,0.57612
FUE 57,6,0.18769
FUE 58,6,0.99289
FUE 59,6,0.89243
FUE 60,6,0.021034
