,FBS,Bid
FUE 1,1,0.3558
FUE 2,1,0.65427
FUE 3,1,0.37556
FUE 4,1,0.68185
FUE 5,1,0.35683
FUE 6,1,0.87823
FUE 7,1,0.53445
FUE 8,1,0.55851
FUE 9,1,0.69964
FUE 10,1,0.40256
FUE 11,1,0.30229
FUE 12,1,0.98489
FUE 13,1,0.33249
FUE 14,2,0.38263
FUE 15,2,0.6276
FUE 16,2,0.46836
FUE 17,2,0.12677
FUE 18,2,0.35845
FUE 19,2,0.34992
FUE 20,2,0.13827
FUE 21,2,0.64346
FUE 22,2,0.77201
FUE 23,2,0.69259
FUE 24,2,0.9012
FUE 25,2,0.42504
FUE 26,2,0.33548
FUE 27,3,0.27923
FUE 28,3,0.031976
FUE 29,3,0.79203
FUE 30,3,0.77393
FUE 31,3,0.051069
FUE 32,3,0.18786
FUE 33,3,0.465
FUE 34,3,0.69453
FUE 35,3,0.0042248
FUE 36,3,0.27005
FUE 37,3,0.33399
FUE 38,3,0.6363
FUE 39,3,0.54402
FUE 40,4,0.98605
FUE 41,4,0.8429
FUE 42,4,0.15866
FUE 43,4,0.4824
FUE 44,4,0.19155
FUE 45,4,0.47182
FUE 46,4,0.23908
FUE 47,4,0.65331
FUE 48,4,0.82614
FUE 49,4,0.2729
FUE 50,4,0.53423
FUE 51,4,0.36865
FUE 52,4,0.48732
FUE 53,5,0.80997
FUE 54,5,0.53027
FUE 55,5,0.78192
FUE 56,5,0.70064
FUE 57,5,0.85291
FUE 58,5,0.066589
FUE 59,5,0.31377
FUE 60,5,0.73094
FUE 61,5,0.96985
FUE 62,5,0.95454
FUE 63,5,0.67113
FUE 64,5,0.013907
FUE 65,5,0.083141
FUE 66,6,0.57319
FUE 67,6,0.53409
FUE 68,6,0.93946
FUE 69,6,0.97674
FUE 70,6,0.64122
FUE 71,6,0.88474
FUE 72,6,0.25435
FUE 73,6,0.62623
FUE 74,6,0.22117
FUE 75,6,0.1922
FUE 76,6,0.51093
FUE 77,6,0.67554
FUE 78,6,0.79231
