,FBS,Bid
FUE 1,1,0.11862
FUE 2,1,0.19428
FUE 3,1,0.72637
FUE 4,1,0.20888
FUE 5,1,0.25581
FUE 6,1,0.7127
FUE 7,1,0.4857
FUE 8,1,0.021101
FUE 9,1,0.083344
FUE 10,1,0.11125
FUE 11,1,0.049782
FUE 12,1,0.24678
FUE 13,1,0.5166
FUE 14,2,0.9407
FUE 15,2,0.41932
FUE 16,2,0.46662
FUE 17,2,0.62144
FUE 18,2,0.6763
FUE 19,2,0.75405
FUE 20,2,0.35792
FUE 21,2,0.25778
FUE 22,2,0.93647
FUE 23,2,0.12486
FUE 24,2,0.21805
FUE 25,2,0.86116
FUE 26,2,0.2397
FUE 27,3,0.18539
FUE 28,3,0.081711
FUE 29,3,0.67977
FUE 30,3,0.20538
FUE 31,3,0.60214
FUE 32,3,0.81408
FUE 33,3,0.14431
FUE 34,3,0.32553
FUE 35,3,0.31286
FUE 36,3,0.13189
FUE 37,3,0.19598
FUE 38,3,0.29383
FUE 39,3,0.94943
FUE 40,4,0.40201
FUE 41,4,0.91185
FUE 42,4,0.92879
FUE 43,4,0.81143
FUE 44,4,0.51784
FUE 45,4,0.66795
FUE 46,4,0.64783
FUE 47,4,0.9095
FUE 48,4,0.61915
FUE 49,4,0.32354
FUE 50,4,0.029824
FUE 51,4,0.3571
FUE 52,4,0.69581
FUE 53,5,0.71031
FUE 54,5,0.29683
FUE 55,5,0.058052
FUE 56,5,0.2646
FUE 57,5,0.37729
FUE 58,5,0.46982
FUE 59,5,0.16337
FUE 60,5,0.87031
FUE 61,5,0.19565
FUE 62,5,0.021608
FUE 63,5,0.017946
FUE 64,5,0.34372
FUE 65,5,0.42857
FUE 66,6,0.6189
FUE 67,6,0.32201
FUE 68,6,0.014682
FUE 69,6,0.77045
FUE 70,6,0.51136
FUE 71,6,0.25895
FUE 72,6,0.24256
FUE 73,6,0.16446
FUE 74,6,0.45858
FUE 75,6,0.72979
FUE 76,6,0.3622
FUE 77,6,0.16657
FUE 78,6,0.9366
