,FBS,Bid
FUE 1,1,0.24484
FUE 2,1,0.93311
FUE 3,1,0.21527
FUE 4,1,0.66488
FUE 5,1,0.90115
FUE 6,1,0.48799
FUE 7,1,0.89623
FUE 8,1,0.41718
FUE 9,1,0.3538
FUE 10,1,0.86459
FUE 11,1,0.40769
FUE 12,1,0.65269
FUE 13,1,0.84809
FUE 14,2,0.08196
FUE 15,2,0.72343
FUE 16,2,0.37963
FUE 17,2,0.22128
FUE 18,2,0.073591
FUE 19,2,0.28569
FUE 20,2,0.86762
FUE 21,2,0.80661
FUE 22,2,0.32083
FUE 23,2,0.33817
FUE 24,2,0.84841
FUE 25,2,0.80318
FUE 26,2,0.60447
FUE 27,3,0.73227
FUE 28,3,0.7566
FUE 29,3,0.91193
FUE 30,3,0.87608
FUE 31,3,0.094126
FUE 32,3,0.4924
FUE 33,3,0.92739
FUE 34,3,0.11801
FUE 35,3,0.05326
FUE 36,3,0.8724
FUE 37,3,0.70979
FUE 38,3,0.14396
FUE 39,3,0.57393
FUE 40,4,0.23075
FUE 41,4,0.3347
FUE 42,4,0.53526
FUE 43,4,0.93371
FUE 44,4,0.10579
FUE 45,4,0.57758
FUE 46,4,0.76898
FUE 47,4,0.78106
FUE 48,4,0.3777
FUE 49,4,0.64927
FUE 50,4,0.67187
FUE 51,4,0.22884
FUE 52,4,0.48725
FUE 53,5,0.8637
FUE 54,5,0.6493
FUE 55,5,0.67768
FUE 56,5,0.42105
FUE 57,5,0.79719
FUE 58,5,0.80821
FUE 59,5,0.4189
FUE 60,5,0.1257
FUE 61,5,0.1317
FUE 62,5,0.88193
FUE 63,5,0.24055
FUE 64,5,0.49389
FUE 65,5,0.6596
FUE 66,6,0.11018
FUE 67,6,0.7662
FUE 68,6,0.72319
FUE 69,6,0.32893
FUE 70,6,0.44431
FUE 71,6,0.84703
FUE 72,6,0.33317
FUE 73,6,0.3462
FUE 74,6,0.37562
FUE 75,6,0.2939
FUE 76,6,0.74548
FUE 77,6,0.95163
FUE 78,6,0.90591
