,FBS,Bid
FUE 1,1,0.41049
FUE 2,1,0.96922
FUE 3,1,0.6532
FUE 4,1,0.77141
FUE 5,1,0.41517
FUE 6,1,0.14907
FUE 7,1,0.49432
FUE 8,1,0.84869
FUE 9,2,0.67779
FUE 10,2,0.44593
FUE 11,2,0.49708
FUE 12,2,0.15613
FUE 13,2,0.69787
FUE 14,2,0.20469
FUE 15,2,0.67737
FUE 16,2,0.12451
FUE 17,3,0.59547
FUE 18,3,0.77292
FUE 19,3,0.57958
FUE 20,3,0.68393
FUE 21,3,0.4273
FUE 22,3,0.27681
FUE 23,3,0.97804
FUE 24,3,0.96492
FUE 25,4,0.72805
FUE 26,4,0.72478
FUE 27,4,0.64496
FUE 28,4,0.08585
FUE 29,4,0.5279
FUE 30,4,0.85154
FUE 31,4,0.20999
FUE 32,4,0.82674
FUE 33,5,0.20641
FUE 34,5,0.4755
FUE 35,5,0.29993
FUE 36,5,0.34497
FUE 37,5,0.92795
FUE 38,5,0.030121
FUE 39,5,0.72004
FUE 40,5,0.37622
FUE 41,6,0.58803
FUE 42,6,0.32995
FUE 43,6,0.86493
FUE 44,6,0.85495
FUE 45,6,0.5481
FUE 46,6,0.043414
FUE 47,6,0.53358
FUE 48,6,0.82527
