,FBS,Bid
FUE 1,1,0.37043
FUE 2,1,0.90309
FUE 3,1,0.027637
FUE 4,1,0.99987
FUE 5,1,0.36602
FUE 6,1,0.76595
FUE 7,1,0.40417
FUE 8,1,0.88205
FUE 9,1,0.74253
FUE 10,1,0.27495
FUE 11,2,0.92388
FUE 12,2,0.7581
FUE 13,2,0.80476
FUE 14,2,0.3333
FUE 15,2,0.073881
FUE 16,2,0.32209
FUE 17,2,0.0029306
FUE 18,2,0.88804
FUE 19,2,0.3596
FUE 20,2,0.14868
FUE 21,3,0.39812
FUE 22,3,0.14796
FUE 23,3,0.06169
FUE 24,3,0.0015842
FUE 25,3,0.59431
FUE 26,3,0.12014
FUE 27,3,0.022605
FUE 28,3,0.58437
FUE 29,3,0.44828
FUE 30,3,0.91895
FUE 31,4,0.34116
FUE 32,4,0.020955
FUE 33,4,0.29482
FUE 34,4,0.36167
FUE 35,4,0.78711
FUE 36,4,0.11405
FUE 37,4,0.35242
FUE 38,4,0.1753
FUE 39,4,0.82086
FUE 40,4,0.86449
FUE 41,5,0.91052
FUE 42,5,0.72266
FUE 43,5,0.55315
FUE 44,5,0.39258
FUE 45,5,0.58944
FUE 46,5,0.34425
FUE 47,5,0.44573
FUE 48,5,0.32812
FUE 49,5,0.95359
FUE 50,5,0.97528
FUE 51,6,0.36322
FUE 52,6,0.21306
FUE 53,6,0.60191
FUE 54,6,0.9046
FUE 55,6,0.8567
FUE 56,6,0.081742
FUE 57,6,0.21565
FUE 58,6,0.091931
FUE 59,6,0.49173
FUE 60,6,0.034718
