,FBS,Bid
FUE 1,1,0.11649
FUE 2,1,0.04234
FUE 3,1,0.99754
FUE 4,1,0.5762
FUE 5,1,0.41747
FUE 6,1,0.79965
FUE 7,1,0.35954
FUE 8,1,0.57114
FUE 9,1,0.94674
FUE 10,1,0.57357
FUE 11,2,0.069654
FUE 12,2,0.15519
FUE 13,2,0.76412
FUE 14,2,0.044737
FUE 15,2,0.74716
FUE 16,2,0.047501
FUE 17,2,0.18955
FUE 18,2,0.91755
FUE 19,2,0.018502
FUE 20,2,0.7485
FUE 21,3,0.97624
FUE 22,3,0.081843
FUE 23,3,0.83973
FUE 24,3,0.96297
FUE 25,3,0.22269
FUE 26,3,0.059199
FUE 27,3,0.50729
FUE 28,3,0.96513
FUE 29,3,0.33482
FUE 30,3,0.32773
FUE 31,4,0.29412
FUE 32,4,0.91007
FUE 33,4,0.092637
FUE 34,4,0.29961
FUE 35,4,0.38503
FUE 36,4,0.45551
FUE 37,4,0.10738
FUE 38,4,0.63605
FUE 39,4,0.30801
FUE 40,4,0.87729
FUE 41,5,0.80266
FUE 42,5,0.80182
FUE 43,5,0.57402
FUE 44,5,0.53868
FUE 45,5,0.78724
FUE 46,5,0.50865
FUE 47,5,0.97728
FUE 48,5,0.64757
FUE 49,5,0.63556
FUE 50,5,0.86351
FUE 51,6,0.071424
FUE 52,6,0.21737
FUE 53,6,0.94174
FUE 54,6,0.68075
FUE 55,6,0.33094
FUE 56,6,0.42651
FUE 57,6,0.57516
FUE 58,6,0.45844
FUE 59,6,0.030932
FUE 60,6,0.13359
