,FBS,Bid
FUE 1,1,0.51566
FUE 2,1,0.14289
FUE 3,1,0.74595
FUE 4,1,0.11287
FUE 5,1,0.66312
FUE 6,1,0.56209
FUE 7,1,0.73193
FUE 8,1,0.86394
FUE 9,1,0.95375
FUE 10,1,0.22116
FUE 11,1,0.88395
FUE 12,1,0.85042
FUE 13,2,0.43745
FUE 14,2,0.42738
FUE 15,2,0.3473
FUE 16,2,0.78715
FUE 17,2,0.60995
FUE 18,2,0.088309
FUE 19,2,0.67965
FUE 20,2,0.6252
FUE 21,2,0.35709
FUE 22,2,0.21778
FUE 23,2,0.005182
FUE 24,2,0.88355
FUE 25,3,0.095749
FUE 26,3,0.82319
FUE 27,3,0.77034
FUE 28,3,0.67301
FUE 29,3,0.35255
FUE 30,3,0.48722
FUE 31,3,0.72347
FUE 32,3,0.084111
FUE 33,3,0.72337
FUE 34,3,0.33903
FUE 35,3,0.40403
FUE 36,3,0.65749
FUE 37,4,0.41393
FUE 38,4,0.68775
FUE 39,4,0.3017
FUE 40,4,0.49816
FUE 41,4,0.95739
FUE 42,4,0.11629
FUE 43,4,0.74554
FUE 44,4,0.19576
FUE 45,4,0.80337
FUE 46,4,0.7604
FUE 47,4,0.31225
FUE 48,4,0.95297
FUE 49,5,0.46296
FUE 50,5,0.99784
FUE 51,5,0.75394
FUE 52,5,0.71795
FUE 53,5,0.063983
FUE 54,5,0.94421
FUE 55,5,0.90723
FUE 56,5,0.96834
FUE 57,5,0.49701
FUE 58,5,0.74719
FUE 59,5,0.84722
FUE 60,5,0.94104
FUE 61,6,0.36953
FUE 62,6,0.0070223
FUE 63,6,0.95626
FUE 64,6,0.58151
FUE 65,6,0.49983
FUE 66,6,0.99462
FUE 67,6,0.32813
FUE 68,6,0.0027458
FUE 69,6,0.76889
FUE 70,6,0.88549
FUE 71,6,0.89209
FUE 72,6,0.74176
