,FBS,Bid
FUE 1,1,0.62296
FUE 2,1,0.85818
FUE 3,1,0.94957
FUE 4,1,0.9979
FUE 5,1,0.90652
FUE 6,1,0.45848
FUE 7,1,0.21434
FUE 8,1,0.23117
FUE 9,1,0.61534
FUE 10,1,0.59616
FUE 11,1,0.63241
FUE 12,1,0.5201
FUE 13,2,0.77424
FUE 14,2,0.8167
FUE 15,2,0.94357
FUE 16,2,0.52596
FUE 17,2,0.2455
FUE 18,2,0.542
FUE 19,2,0.06668
FUE 20,2,0.72591
FUE 21,2,0.37202
FUE 22,2,0.75187
FUE 23,2,0.45578
FUE 24,2,0.14481
FUE 25,3,0.045435
FUE 26,3,0.61027
FUE 27,3,0.93606
FUE 28,3,0.86134
FUE 29,3,0.23087
FUE 30,3,0.41982
FUE 31,3,0.75404
FUE 32,3,0.57801
FUE 33,3,0.84505
FUE 34,3,0.47183
FUE 35,3,0.21474
FUE 36,3,0.81996
FUE 37,4,0.42024
FUE 38,4,0.41134
FUE 39,4,0.30661
FUE 40,4,0.67001
FUE 41,4,0.73414
FUE 42,4,0.42954
FUE 43,4,0.22398
FUE 44,4,0.89788
FUE 45,4,0.75249
FUE 46,4,0.63116
FUE 47,4,0.2426
FUE 48,4,0.50354
FUE 49,5,0.46885
FUE 50,5,0.34195
FUE 51,5,0.37434
FUE 52,5,0.82429
FUE 53,5,0.33268
FUE 54,5,0.45293
FUE 55,5,0.57642
FUE 56,5,0.83939
FUE 57,5,0.42029
FUE 58,5,0.92032
FUE 59,5,0.25897
FUE 60,5,0.20022
FUE 61,6,0.82025
FUE 62,6,0.91791
FUE 63,6,0.27003
FUE 64,6,0.54443
FUE 65,6,0.29723
FUE 66,6,0.61821
FUE 67,6,0.24499
FUE 68,6,0.80709
FUE 69,6,0.11742
FUE 70,6,0.86787
FUE 71,6,0.58287
FUE 72,6,0.67439
