,FBS,Bid
FUE 1,1,0.77147
FUE 2,1,0.6222
FUE 3,1,0.62365
FUE 4,1,0.52843
FUE 5,1,0.7826
FUE 6,1,0.97153
FUE 7,1,0.19197
FUE 8,1,0.57727
FUE 9,1,0.61557
FUE 10,1,0.91165
FUE 11,1,0.0091242
FUE 12,1,0.83603
FUE 13,2,0.63111
FUE 14,2,0.28886
FUE 15,2,0.17811
FUE 16,2,0.52918
FUE 17,2,0.36975
FUE 18,2,0.82709
FUE 19,2,0.72823
FUE 20,2,0.81601
FUE 21,2,0.66719
FUE 22,2,0.75091
FUE 23,2,0.7722
FUE 24,2,0.48849
FUE 25,3,0.36826
FUE 26,3,0.77558
FUE 27,3,0.66767
FUE 28,3,0.32303
FUE 29,3,0.30218
FUE 30,3,0.84156
FUE 31,3,0.77693
FUE 32,3,0.33358
FUE 33,3,0.26752
FUE 34,3,0.99288
FUE 35,3,0.58364
FUE 36,3,0.99432
FUE 37,4,0.72676
FUE 38,4,0.086894
FUE 39,4,0.42541
FUE 40,4,0.31104
FUE 41,4,0.81836
FUE 42,4,0.962
FUE 43,4,0.38111
FUE 44,4,0.99143
FUE 45,4,0.28569
FUE 46,4,0.43521
FUE 47,4,0.45528
FUE 48,4,0.422
FUE 49,5,0.84539
FUE 50,5,0.40088
FUE 51,5,0.54174
FUE 52,5,0.35795
FUE 53,5,0.35989
FUE 54,5,0.92759
FUE 55,5,0.85477
FUE 56,5,0.60574
FUE 57,5,0.40247
FUE 58,5,0.46828
FUE 59,5,0.26332
FUE 60,5,0.63348
FUE 61,6,0.53604
FUE 62,6,0.084528
FUE 63,6,0.22944
FUE 64,6,0.73441
FUE 65,6,0.97112
FUE 66,6,0.12433
FUE 67,6,0.13361
FUE 68,6,0.65719
FUE 69,6,0.7143
FUE 70,6,0.34935
FUE 71,6,0.24721
FUE 72,6,0.63095
