,FBS,Bid
FUE 1,1,0.98263
FUE 2,1,0.67221
FUE 3,1,0.86395
FUE 4,1,0.33784
FUE 5,1,0.57497
FUE 6,1,0.26257
FUE 7,1,0.46879
FUE 8,1,0.19364
FUE 9,1,0.41231
FUE 10,1,0.6314
FUE 11,1,0.57306
FUE 12,1,0.047565
FUE 13,1,0.95321
FUE 14,1,0.64991
FUE 15,1,0.067369
FUE 16,2,0.29372
FUE 17,2,0.90666
FUE 18,2,0.86942
FUE 19,2,0.20818
FUE 20,2,0.084387
FUE 21,2,0.96934
FUE 22,2,0.37244
FUE 23,2,0.57251
FUE 24,2,0.29974
FUE 25,2,0.82144
FUE 26,2,0.75495
FUE 27,2,0.604
FUE 28,2,0.25278
FUE 29,2,0.43177
FUE 30,2,0.79689
FUE 31,3,0.64219
FUE 32,3,0.78116
FUE 33,3,0.98181
FUE 34,3,0.82878
FUE 35,3,0.32977
FUE 36,3,0.83528
FUE 37,3,0.45781
FUE 38,3,0.25349
FUE 39,3,0.695
FUE 40,3,0.010352
FUE 41,3,0.17718
FUE 42,3,0.11241
FUE 43,3,0.55508
FUE 44,3,0.27873
FUE 45,3,0.37961
FUE 46,4,0.44133
FUE 47,4,0.84704
FUE 48,4,0.69738
FUE 49,4,0.40689
FUE 50,4,0.95895
FUE 51,4,0.16968
FUE 52,4,0.96864
FUE 53,4,0.36787
FUE 54,4,0.42191
FUE 55,4,0.4938
FUE 56,4,0.29156
FUE 57,4,0.51176
FUE 58,4,0.98231
FUE 59,4,0.86357
FUE 60,4,0.95684
FUE 61,5,0.030343
FUE 62,5,0.81949
FUE 63,5,0.034991
FUE 64,5,0.034378
FUE 65,5,0.14965
FUE 66,5,0.49108
FUE 67,5,0.90591
FUE 68,5,0.3146
FUE 69,5,0.80554
FUE 70,5,0.4805
FUE 71,5,0.19034
FUE 72,5,0.60067
FUE 73,5,0.55486
FUE 74,5,0.9998
FUE 75,5,0.43214
FUE 76,6,0.45486
FUE 77,6,0.18363
FUE 78,6,0.59268
FUE 79,6,0.15612
FUE 80,6,0.97403
FUE 81,6,0.76275
FUE 82,6,0.78624
FUE 83,6,0.39207
FUE 84,6,0.28253
FUE 85,6,0.24523
FUE 86,6,0.94629
FUE 87,6,0.56586
FUE 88,6,0.053199
FUE 89,6,0.16538
FUE 90,6,0.33797
