,FBS,Bid
FUE 1,1,0.34014
FUE 2,1,0.11904
FUE 3,1,0.68968
FUE 4,1,0.73576
FUE 5,1,0.89647
FUE 6,1,0.67166
FUE 7,1,0.069143
FUE 8,1,0.51692
FUE 9,1,0.63687
FUE 10,1,0.66929
FUE 11,1,0.63327
FUE 12,2,0.18104
FUE 13,2,0.26907
FUE 14,2,0.80724
FUE 15,2,0.52632
FUE 16,2,0.83307
FUE 17,2,0.83758
FUE 18,2,0.21819
FUE 19,2,0.42615
FUE 20,2,0.12549
FUE 21,2,0.74063
FUE 22,2,0.62151
FUE 23,3,0.13051
FUE 24,3,0.70115
FUE 25,3,0.39978
FUE 26,3,0.69054
FUE 27,3,0.95672
FUE 28,3,0.41883
FUE 29,3,0.45345
FUE 30,3,0.51109
FUE 31,3,0.97597
FUE 32,3,0.61103
FUE 33,3,0.11455
FUE 34,4,0.26529
FUE 35,4,0.46027
FUE 36,4,0.15662
FUE 37,4,0.051294
FUE 38,4,0.25748
FUE 39,4,0.13381
FUE 40,4,0.75962
FUE 41,4,0.77324
FUE 42,4,0.90213
FUE 43,4,0.71864
FUE 44,4,0.6409
FUE 45,5,0.41165
FUE 46,5,0.19859
FUE 47,5,0.71476
FUE 48,5,0.70743
FUE 49,5,0.89397
FUE 50,5,0.14203
FUE 51,5,0.46023
FUE 52,5,0.15038
FUE 53,5,0.93713
FUE 54,5,0.29787
FUE 55,5,0.12106
FUE 56,6,0.65459
FUE 57,6,0.75435
FUE 58,6,0.95729
FUE 59,6,0.97957
FUE 60,6,0.68322
FUE 61,6,0.84577
FUE 62,6,0.15122
FUE 63,6,0.97346
FUE 64,6,0.2319
FUE 65,6,0.46053
FUE 66,6,0.74128
