,FBS,Bid
FUE 1,1,0.85429
FUE 2,1,0.015076
FUE 3,1,0.25846
FUE 4,1,0.72126
FUE 5,1,0.088504
FUE 6,1,0.86201
FUE 7,1,0.16666
FUE 8,1,0.45157
FUE 9,2,0.28378
FUE 10,2,0.54774
FUE 11,2,0.97144
FUE 12,2,0.14879
FUE 13,2,0.86832
FUE 14,2,0.48842
FUE 15,2,0.59091
FUE 16,2,0.0033887
FUE 17,3,0.48556
FUE 18,3,0.73145
FUE 19,3,0.53697
FUE 20,3,0.98651
FUE 21,3,0.50155
FUE 22,3,0.049724
FUE 23,3,0.11046
FUE 24,3,0.47147
FUE 25,4,0.16512
FUE 26,4,0.45552
FUE 27,4,0.61687
FUE 28,4,0.11498
FUE 29,4,0.082571
FUE 30,4,0.01901
FUE 31,4,0.087226
FUE 32,4,0.41413
FUE 33,5,0.44203
FUE 34,5,0.85622
FUE 35,5,0.24053
FUE 36,5,0.84335
FUE 37,5,0.37484
FUE 38,5,0.019014
FUE 39,5,0.74612
FUE 40,5,0.16444
FUE 41,6,0.019951
FUE 42,6,0.58534
FUE 43,6,0.7991
FUE 44,6,0.6816
FUE 45,6,0.29812
FUE 46,6,0.53508
FUE 47,6,0.17471
FUE 48,6,0.53226
