,FBS,Bid
FUE 1,1,0.48456
FUE 2,1,0.86103
FUE 3,1,0.89022
FUE 4,1,0.5336
FUE 5,1,0.96251
FUE 6,1,0.90647
FUE 7,1,0.37398
FUE 8,1,0.16023
FUE 9,1,0.95722
FUE 10,1,0.59532
FUE 11,2,0.35544
FUE 12,2,0.11449
FUE 13,2,0.95684
FUE 14,2,0.0067703
FUE 15,2,0.64837
FUE 16,2,0.19123
FUE 17,2,0.73018
FUE 18,2,0.41391
FUE 19,2,0.2785
FUE 20,2,0.15963
FUE 21,3,0.37056
FUE 22,3,0.079935
FUE 23,3,0.14668
FUE 24,3,0.82214
FUE 25,3,0.4665
FUE 26,3,0.91474
FUE 27,3,0.17529
FUE 28,3,0.78214
FUE 29,3,0.049377
FUE 30,3,0.25818
FUE 31,4,0.72188
FUE 32,4,0.29332
FUE 33,4,0.40896
FUE 34,4,0.28676
FUE 35,4,0.14145
FUE 36,4,0.94964
FUE 37,4,0.42126
FUE 38,4,0.90043
FUE 39,4,0.77896
FUE 40,4,0.92197
FUE 41,5,0.56031
FUE 42,5,0.7788
FUE 43,5,0.055745
FUE 44,5,0.74246
FUE 45,5,0.29157
FUE 46,5,0.024893
FUE 47,5,0.0209
FUE 48,5,0.27976
FUE 49,5,0.53213
FUE 50,5,0.75132
FUE 51,6,0.15368
FUE 52,6,0.95662
FUE 53,6,0.18023
FUE 54,6,0.39874
FUE 55,6,0.54164
FUE 56,6,0.15591
FUE 57,6,0.9266
FUE 58,6,0.19411
FUE 59,6,0.49991
FUE 60,6,0.18185
