,FBS,Bid
FUE 1,1,0.95883
FUE 2,1,0.57237
FUE 3,1,0.81921
FUE 4,1,0.24064
FUE 5,1,0.34048
FUE 6,1,0.02152
FUE 7,1,0.33882
FUE 8,1,0.11985
FUE 9,1,0.40247
FUE 10,1,0.21211
FUE 11,1,0.65912
FUE 12,1,0.45818
FUE 13,2,0.87766
FUE 14,2,0.63504
FUE 15,2,0.99281
FUE 16,2,0.86967
FUE 17,2,0.19615
FUE 18,2,0.96501
FUE 19,2,0.27032
FUE 20,2,0.71701
FUE 21,2,0.57959
FUE 22,2,0.35089
FUE 23,2,0.71509
FUE 24,2,0.93595
FUE 25,3,0.29883
FUE 26,3,0.53564
FUE 27,3,0.12533
FUE 28,3,0.77395
FUE 29,3,0.090343
FUE 30,3,0.034805
FUE 31,3,0.085334
FUE 32,3,0.85934
FUE 33,3,0.081943
FUE 34,3,0.81466
FUE 35,3,0.84866
FUE 36,3,0.12035
FUE 37,4,0.78673
FUE 38,4,0.41572
FUE 39,4,0.82939
FUE 40,4,0.58049
FUE 41,4,0.0067396
FUE 42,4,0.46265
FUE 43,4,0.55009
FUE 44,4,0.85579
FUE 45,4,0.91624
FUE 46,4,0.76936
FUE 47,4,0.45811
FUE 48,4,0.63776
FUE 49,5,0.9217
FUE 50,5,0.66842
FUE 51,5,0.66942
FUE 52,5,0.36763
FUE 53,5,0.52296
FUE 54,5,0.83082
FUE 55,5,0.63076
FUE 56,5,0.28384
FUE 57,5,0.49698
FUE 58,5,0.55387
FUE 59,5,0.83533
FUE 60,5,0.55428
FUE 61,6,0.25341
FUE 62,6,0.036973
FUE 63,6,0.9441
FUE 64,6,0.23249
FUE 65,6,0.8063
FUE 66,6,0.55951
FUE 67,6,0.29109
FUE 68,6,0.23652
FUE 69,6,0.72198
FUE 70,6,0.9279
FUE 71,6,0.91831
FUE 72,6,0.79541
