,FBS,Bid
FUE 1,1,0.095981
FUE 2,1,0.6484
FUE 3,1,0.65052
FUE 4,1,0.34761
FUE 5,1,0.51972
FUE 6,1,0.26554
FUE 7,1,0.96823
FUE 8,1,0.10079
FUE 9,1,0.12225
FUE 10,1,0.68879
FUE 11,2,0.34694
FUE 12,2,0.015292
FUE 13,2,0.23368
FUE 14,2,0.64252
FUE 15,2,0.73857
FUE 16,2,0.066252
FUE 17,2,0.34396
FUE 18,2,0.88588
FUE 19,2,0.51882
FUE 20,2,0.32346
FUE 21,3,0.51816
FUE 22,3,0.18209
FUE 23,3,0.67131
FUE 24,3,0.051178
FUE 25,3,0.28612
FUE 26,3,0.81664
FUE 27,3,0.55438
FUE 28,3,0.3664
FUE 29,3,0.19932
FUE 30,3,0.69362
FUE 31,4,0.30118
FUE 32,4,0.40963
FUE 33,4,0.21091
FUE 34,4,0.28167
FUE 35,4,0.83544
FUE 36,4,0.82602
FUE 37,4,0.43982
FUE 38,4,0.12365
FUE 39,4,0.95791
FUE 40,4,0.96953
FUE 41,5,0.2729
FUE 42,5,0.67356
FUE 43,5,0.27161
FUE 44,5,0.54673
FUE 45,5,0.14106
FUE 46,5,0.69525
FUE 47,5,0.94524
FUE 48,5,0.6501
FUE 49,5,0.19412
FUE 50,5,0.32569
FUE 51,6,0.34234
FUE 52,6,0.81013
FUE 53,6,0.83916
FUE 54,6,0.88808
FUE 55,6,0.35029
FUE 56,6,0.97467
FUE 57,6,0.76919
FUE 58,6,0.45022
FUE 59,6,0.86476
FUE 60,6,0.053119
