,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,71.1294,71.1158,71.1099,71.1073,71.1001,71.0738,71.0153,70.953,70.703,70.855,70.83,69.5942,70.1975,70.241,69.3863,70.1366,63.2661,70.0778,67.2248,69.3202,67.1654,69.3959,62.9861,68.9815,56.9539,69.0888,67.2153,68.9847,59.4262,68.5085,67.8842,50.0115,56.2745,39.8332,41.799,66.0823
FUE 2,80.8069,80.7926,80.7864,80.7837,80.7761,80.7485,80.6872,80.6218,80.3602,80.5192,80.493,79.2076,79.8333,79.8785,78.9926,79.77,72.7657,79.7088,76.7755,78.9244,76.7148,79.0026,72.4837,78.5751,66.4275,78.6856,76.7658,78.5784,68.9059,78.0887,77.4489,59.4788,65.747,49.299,51.2649,75.6131
FUE 3,54.2097,54.1974,54.192,54.1896,54.183,54.1591,54.1058,54.049,53.8201,53.9593,53.9365,52.7928,53.3541,53.3944,52.5981,53.2977,46.687,53.2432,50.5438,52.5361,50.4866,52.6071,46.4113,52.2173,40.4282,52.3185,50.5347,52.2204,42.8879,51.77,51.1757,33.4989,39.7511,23.3236,25.2892,49.4404
FUE 4,61.2118,61.1993,61.1939,61.1915,61.1849,61.1608,61.1071,61.0499,60.8195,60.9596,60.9366,59.7861,60.3506,60.3911,59.5904,60.2939,53.6633,60.239,57.5281,59.5281,57.4707,59.5995,53.3874,59.2079,47.4004,59.3095,57.5189,59.211,49.8611,58.7586,58.162,40.47,46.7231,30.2945,32.2601,56.4216
FUE 5,85.6535,85.6385,85.6319,85.6291,85.6211,85.592,85.5274,85.4587,85.1838,85.3507,85.3232,83.9818,84.6326,84.6798,83.7591,84.5666,77.4169,84.5029,81.481,83.6885,81.4191,83.7694,77.1326,83.3275,71.0515,83.4416,81.4712,83.3309,73.5362,82.8265,82.1698,64.0962,70.3697,53.915,55.881,80.2974
FUE 6,105.607,105.5922,105.5858,105.583,105.5751,105.5464,105.4829,105.4152,105.1443,105.3088,105.2817,103.9574,104.6005,104.6471,103.737,104.5354,97.4294,104.4724,101.4773,103.6671,101.4158,103.7472,97.1458,103.3097,91.0721,103.4227,101.4675,103.3131,93.5549,102.8131,102.1615,84.1188,90.3907,73.9379,75.9039,100.3001
FUE 7,62.2941,62.2799,62.2736,62.2709,62.2634,62.2357,62.1744,62.1091,61.8474,62.0064,61.9802,60.6946,61.3204,61.3656,60.4796,61.2571,54.2523,61.1959,58.2623,60.4114,58.2016,60.4896,53.9703,60.062,47.914,60.1726,58.2526,60.0654,50.3924,59.5757,58.9358,40.9653,47.2335,30.7855,32.7514,57.0998
FUE 8,56.4516,56.434,56.4263,56.423,56.4137,56.3797,56.3045,56.2247,55.9074,56.0997,56.0679,54.552,55.2799,55.3332,54.3057,55.2055,47.6336,55.1338,51.8492,54.2279,51.7837,54.3171,47.3432,53.8321,41.1949,53.9569,51.8387,53.8359,43.6964,53.2877,52.5817,34.2222,40.5099,24.037,26.0032,50.6054
FUE 9,58.1465,58.1328,58.1268,58.1242,58.1169,58.0903,58.0312,57.9682,57.7156,57.8691,57.8439,56.597,57.2053,57.2492,56.3875,57.1439,50.243,57.0845,54.2134,56.3209,54.1537,56.3972,49.9625,55.9798,43.9248,56.0878,54.2039,55.983,46.3985,55.5038,54.876,36.9809,43.2451,26.8023,28.7681,53.0663
FUE 10,75.9756,75.9617,75.9556,75.953,75.9456,75.9187,75.8589,75.7952,75.5397,75.695,75.6694,74.4104,75.0242,75.0685,74.1991,74.9622,68.0283,74.9022,72.0113,74.132,71.9513,74.2089,67.7473,73.7883,61.7037,73.8971,72.0017,73.7916,64.1789,73.309,72.6774,54.7583,61.0237,44.5792,46.5451,70.8593
FUE 11,57.5592,57.5396,57.531,57.5273,57.5169,57.4791,57.3954,57.3066,56.9559,57.1681,57.133,55.4842,56.2697,56.3276,55.2207,56.1889,48.3231,56.1111,52.6386,55.1377,52.5707,55.2328,48.0288,54.7168,41.838,54.8492,52.6277,54.7207,44.3502,54.1415,53.4011,34.8546,41.1511,24.6669,26.6333,51.3545
FUE 12,63.59,63.5769,63.5711,63.5686,63.5616,63.5362,63.4795,63.4192,63.1766,63.3241,63.2998,62.0963,62.685,62.7273,61.8929,62.6257,55.8441,62.5683,59.7684,61.8283,59.7097,61.9024,55.5656,61.4965,49.5498,61.6016,59.759,61.4996,52.0179,61.0323,60.4183,42.6117,48.8711,32.4344,34.4001,58.6391
