,FBS,Bid
FUE 1,1,0.36288
FUE 2,1,0.033947
FUE 3,1,0.89809
FUE 4,1,0.0011269
FUE 5,1,0.91838
FUE 6,1,0.34413
FUE 7,1,0.22648
FUE 8,1,0.36541
FUE 9,1,0.58031
FUE 10,2,0.44266
FUE 11,2,0.57467
FUE 12,2,0.5439
FUE 13,2,0.63041
FUE 14,2,0.88923
FUE 15,2,0.54169
FUE 16,2,0.9764
FUE 17,2,0.39238
FUE 18,2,0.33005
FUE 19,3,0.50271
FUE 20,3,0.77124
FUE 21,3,0.58725
FUE 22,3,0.68874
FUE 23,3,0.13454
FUE 24,3,0.98523
FUE 25,3,0.83906
FUE 26,3,0.034571
FUE 27,3,0.071833
FUE 28,4,0.084206
FUE 29,4,0.32062
FUE 30,4,0.16173
FUE 31,4,0.052889
FUE 32,4,0.98168
FUE 33,4,0.69564
FUE 34,4,0.71078
FUE 35,4,0.23466
FUE 36,4,0.78543
FUE 37,5,0.79849
FUE 38,5,0.16901
FUE 39,5,0.38169
FUE 40,5,0.37321
FUE 41,5,0.79773
FUE 42,5,0.36037
FUE 43,5,0.55601
FUE 44,5,0.40803
FUE 45,5,0.96808
FUE 46,6,0.69781
FUE 47,6,0.75488
FUE 48,6,0.1433
FUE 49,6,0.82978
FUE 50,6,0.31442
FUE 51,6,0.54077
FUE 52,6,0.065075
FUE 53,6,0.26777
FUE 54,6,0.35577
