,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,62.0152,62.0152,61.9728,61.6848,61.8677,61.8021,61.4833,60.5032,61.5861,59.6254,60.7618,61.2917,58.7783,61.1246,60.8478,61.1084,59.3392,60.9745,52.11,51.7831,60.2467,53.5674,60.571,57.4753,59.7667,54.2458,55.3422,55.5729,48.877,48.2283,59.8775,56.3206,57.6693,50.7066,58.7617,54.2022
FUE 2,132.0975,132.0974,132.0475,131.7101,131.9239,131.8471,131.4763,130.3614,131.5954,129.3885,130.6523,131.2555,128.4679,131.0642,130.7494,131.0457,129.0757,130.8932,121.5412,121.2094,130.0749,123.0262,130.4374,127.0777,129.5438,123.721,124.8501,125.0889,118.2723,117.619,129.6659,125.866,127.283,120.1188,128.45,123.6763
FUE 3,60.0699,60.0699,60.0085,59.5978,59.8573,59.7637,59.3171,58.0154,59.4597,56.919,58.3498,59.0548,55.9066,58.8294,58.4622,58.8076,56.5725,58.6293,48.6838,48.3466,57.6892,50.1986,58.1025,54.4124,57.0919,50.9114,52.0768,52.3245,45.3765,44.7185,57.2284,53.1348,54.6309,47.2412,55.8871,50.8654
FUE 4,61.5583,61.5582,61.4961,61.0801,61.3428,61.248,60.796,59.4813,60.9403,58.3766,59.8187,60.5307,57.3582,60.3029,59.9322,60.281,58.028,60.1009,50.1171,49.7796,59.1524,51.6337,59.5691,55.8575,58.5507,52.3475,53.5152,53.7634,46.8075,46.1492,58.6882,54.5758,56.0768,48.6732,57.3386,52.3015
FUE 5,63.24,63.24,63.1976,62.9087,63.0921,63.0263,62.7066,61.7243,62.8097,60.8448,61.9835,62.5146,59.9965,62.3471,62.0696,62.3308,60.5582,62.1966,53.3234,52.9965,61.4673,54.7814,61.7923,58.6919,60.9864,55.4601,56.5571,56.7879,50.0898,49.441,61.0975,57.5362,58.8861,51.9197,59.9799,55.4165
FUE 6,62.4581,62.458,62.4153,62.1243,62.3091,62.2428,61.9208,60.9326,62.0246,60.0488,61.1932,61.7275,59.1972,61.559,61.2798,61.5426,59.761,61.4076,52.5118,52.1847,60.6743,53.9711,61.0009,57.8885,60.1911,54.6506,55.7492,55.9804,49.2765,48.6274,60.3026,56.7301,58.0832,51.1072,59.1805,54.607
FUE 7,54.7622,54.7622,54.7247,54.4684,54.6314,54.573,54.288,53.3989,54.3802,52.588,53.6353,54.1157,51.7947,53.9648,53.7136,53.9501,52.3211,53.8287,45.3279,45.0052,53.1633,46.7628,53.461,50.5572,52.7194,47.4279,48.498,48.7223,42.1248,41.4798,52.8222,49.4469,50.7426,43.9402,51.7791,47.3852
FUE 8,75.5866,75.5866,75.534,75.1796,75.404,75.3233,74.9347,73.775,75.0593,72.7717,74.0764,74.7041,71.8279,74.5046,74.1773,74.4854,72.4504,74.3266,64.8244,64.4911,73.4788,66.3173,73.8537,70.4112,72.9313,67.0168,68.1555,68.3966,61.5452,60.8906,73.057,69.1824,70.6199,63.3966,71.8096,66.9718
FUE 9,84.8508,84.8508,84.8017,84.47,84.6803,84.6047,84.2398,83.14,84.3571,82.1776,83.4274,84.0224,81.2648,83.8338,83.5233,83.8155,81.8676,83.6651,74.365,74.0336,82.8569,75.8472,83.2152,79.8839,82.3313,76.5403,77.6661,77.904,71.0997,70.4468,82.4522,78.6781,80.088,72.9445,81.2471,76.4957
FUE 10,60.1218,60.1217,60.0902,59.6299,59.9401,59.7289,59.804,59.1637,59.6909,58.9353,57.6744,59.6578,58.1367,57.6809,56.7025,59.4476,54.6769,58.867,54.9584,55.2627,58.9461,57.54,58.6911,58.2926,58.66,57.567,57.4882,57.5034,56.063,44.0062,57.1457,57.5131,45.8966,35.2078,53.6041,31.0023
