,FBS,Bid
FUE 1,1,0.28504
FUE 2,1,0.70135
FUE 3,1,0.22292
FUE 4,1,0.4207
FUE 5,1,0.15419
FUE 6,1,0.71097
FUE 7,1,0.58867
FUE 8,1,0.91159
FUE 9,1,0.51874
FUE 10,1,0.83799
FUE 11,1,0.51808
FUE 12,1,0.42352
FUE 13,1,0.12206
FUE 14,2,0.61541
FUE 15,2,0.86416
FUE 16,2,0.27678
FUE 17,2,0.046277
FUE 18,2,0.33405
FUE 19,2,0.18086
FUE 20,2,0.72075
FUE 21,2,0.95811
FUE 22,2,0.087403
FUE 23,2,0.51095
FUE 24,2,0.32144
FUE 25,2,0.33848
FUE 26,2,0.65199
FUE 27,3,0.61042
FUE 28,3,0.64066
FUE 29,3,0.7269
FUE 30,3,0.44411
FUE 31,3,0.56692
FUE 32,3,0.80554
FUE 33,3,0.10366
FUE 34,3,0.87659
FUE 35,3,0.040565
FUE 36,3,0.96849
FUE 37,3,0.55533
FUE 38,3,0.84068
FUE 39,3,0.7731
FUE 40,4,0.62564
FUE 41,4,0.58782
FUE 42,4,0.96646
FUE 43,4,0.92668
FUE 44,4,0.44428
FUE 45,4,0.18576
FUE 46,4,0.44885
FUE 47,4,0.98137
FUE 48,4,0.33313
FUE 49,4,0.1937
FUE 50,4,0.076739
FUE 51,4,0.55667
FUE 52,4,0.9661
FUE 53,5,0.56142
FUE 54,5,0.46971
FUE 55,5,0.26358
FUE 56,5,0.7286
FUE 57,5,0.46494
FUE 58,5,0.22474
FUE 59,5,0.19024
FUE 60,5,0.85146
FUE 61,5,0.707
FUE 62,5,0.60749
FUE 63,5,0.34302
FUE 64,5,0.089601
FUE 65,5,0.27696
FUE 66,6,0.47491
FUE 67,6,0.3593
FUE 68,6,0.283
FUE 69,6,0.3935
FUE 70,6,0.10822
FUE 71,6,0.73742
FUE 72,6,0.78681
FUE 73,6,0.55625
FUE 74,6,0.68244
FUE 75,6,0.67274
FUE 76,6,0.035284
FUE 77,6,0.71333
FUE 78,6,0.92519
