,FBS,Bid
FUE 1,1,0.83363
FUE 2,1,0.61877
FUE 3,1,0.17087
FUE 4,1,0.090085
FUE 5,1,0.24478
FUE 6,1,0.089913
FUE 7,1,0.17707
FUE 8,1,0.18325
FUE 9,2,0.29611
FUE 10,2,0.62833
FUE 11,2,0.76372
FUE 12,2,0.51276
FUE 13,2,0.68473
FUE 14,2,0.30827
FUE 15,2,0.29222
FUE 16,2,0.38362
FUE 17,3,0.30708
FUE 18,3,0.4124
FUE 19,3,0.4507
FUE 20,3,0.23126
FUE 21,3,0.91828
FUE 22,3,0.82086
FUE 23,3,0.95162
FUE 24,3,0.82947
FUE 25,4,0.23574
FUE 26,4,0.60272
FUE 27,4,0.54059
FUE 28,4,0.77941
FUE 29,4,0.87704
FUE 30,4,0.3678
FUE 31,4,0.81677
FUE 32,4,0.71021
FUE 33,5,0.69659
FUE 34,5,0.23674
FUE 35,5,0.13562
FUE 36,5,0.29517
FUE 37,5,0.12672
FUE 38,5,0.38497
FUE 39,5,0.9646
FUE 40,5,0.2266
FUE 41,6,0.28247
FUE 42,6,0.72571
FUE 43,6,0.1452
FUE 44,6,0.84542
FUE 45,6,0.7651
FUE 46,6,0.81063
FUE 47,6,0.89959
FUE 48,6,0.88609
