,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,76.1935,76.1886,76.165,76.1287,76.0896,76.108,76.0248,76.0477,75.8749,75.724,76.0314,75.8771,74.7943,74.5498,75.1036,74.3655,73.5849,72.3364,70.687,74.1439,74.6413,70.314,68.9505,68.8949,69.4159,71.828,51.7177,72.4967,73.9374,48.7722,63.11,73.6279,72.2247,73.3045,63.0925,68.6949
FUE 2,91.9158,91.9106,91.886,91.848,91.8071,91.8263,91.7393,91.7633,91.5828,91.4254,91.7462,91.585,90.4606,90.208,90.7807,90.0181,89.2157,87.9398,86.2647,89.7899,90.3025,85.8871,84.5098,84.4538,84.9795,87.4225,67.2407,88.1033,89.5776,64.2948,78.642,89.2598,87.8261,88.9285,78.6244,84.2521
FUE 3,68.3976,68.3928,68.3702,68.3354,68.2978,68.3155,68.2355,68.2576,68.0913,67.946,68.2419,68.0934,67.0466,66.809,67.3465,66.6298,65.8683,64.6441,63.018,66.414,66.898,62.6491,61.2981,61.243,61.7598,64.1439,44.0987,64.8017,66.2126,41.1535,55.4829,65.9103,64.5343,65.594,55.4654,61.0445
FUE 4,62.7506,62.7446,62.7159,62.6716,62.624,62.6464,62.5455,62.5732,62.3646,62.1838,62.5534,62.3672,61.0945,60.8142,61.4525,60.6045,59.7284,58.3618,56.6033,60.3538,60.9188,56.2111,54.7905,54.733,55.2734,57.815,37.4095,58.5353,60.1216,34.4626,48.8379,59.7762,58.2413,59.4182,48.8202,54.5262
FUE 5,57.4114,57.4056,57.3781,57.3357,57.29,57.3114,57.2145,57.2412,57.0406,56.8665,57.2222,57.0431,55.8123,55.5398,56.1597,55.3356,54.4798,53.1379,51.4016,55.0911,55.6416,51.0133,49.6042,49.5471,50.0836,52.599,32.2523,53.3086,54.8644,29.3057,43.6737,54.5266,53.0191,54.1759,43.6561,49.3416
FUE 6,64.0757,64.0705,64.0456,64.0073,63.966,63.9854,63.8977,63.9219,63.7399,63.5813,63.9047,63.7421,62.6097,62.3556,62.9319,62.1646,61.3581,60.077,58.397,61.9351,62.4506,58.0185,56.6387,56.5825,57.1092,59.5579,39.3628,60.241,61.7217,36.4169,50.7658,61.4024,59.9629,61.0696,50.7482,56.3806
FUE 7,55.8487,55.8442,55.8229,55.7899,55.7543,55.771,55.6953,55.7162,55.5586,55.4205,55.7013,55.5606,54.5614,54.3332,54.8487,54.1608,53.4251,52.2343,50.6404,53.9527,54.4187,50.2773,48.9439,48.8894,49.4001,51.7453,31.7921,52.3881,53.7582,28.8474,43.1644,53.4658,52.1271,53.1591,43.1469,48.693
FUE 8,91.5841,91.5788,91.5536,91.5148,91.473,91.4926,91.4038,91.4283,91.244,91.0834,91.4108,91.2462,90.1015,89.8451,90.4268,89.6523,88.8395,87.5506,85.8632,89.421,89.941,85.4835,84.0998,84.0435,84.5715,87.029,66.8138,87.7155,89.2059,63.8678,78.2192,88.8842,87.4359,88.5491,78.2016,83.8411
FUE 9,73.5981,73.5925,73.5658,73.5246,73.4803,73.5011,73.4071,73.433,73.2382,73.0689,73.4145,73.2406,72.0402,71.7733,72.3799,71.5731,70.7323,69.4087,67.6892,71.3332,71.8731,67.3039,65.9034,65.8465,66.3802,68.8757,48.5738,69.5774,71.1106,45.6274,59.9898,70.7783,69.2914,70.4331,59.9722,65.6421
FUE 10,100.4217,100.4164,100.3915,100.3532,100.3118,100.3313,100.2434,100.2676,100.0854,99.9266,100.2504,100.0877,98.9541,98.6998,99.2766,98.5086,97.7015,96.4198,94.7391,98.279,98.7949,94.3605,92.9803,92.9242,93.4509,95.9004,75.7035,96.5838,98.0654,72.7576,87.1067,97.7459,96.3056,97.4129,87.0891,92.7222
