,FBS,Bid
FUE 1,1,0.74133
FUE 2,1,0.48669
FUE 3,1,0.57814
FUE 4,1,0.89681
FUE 5,1,0.04471
FUE 6,1,0.12764
FUE 7,1,0.10881
FUE 8,1,0.47501
FUE 9,1,0.84648
FUE 10,2,0.73071
FUE 11,2,0.62383
FUE 12,2,0.99968
FUE 13,2,0.86616
FUE 14,2,0.061829
FUE 15,2,0.17711
FUE 16,2,0.753
FUE 17,2,0.0060127
FUE 18,2,0.74846
FUE 19,3,0.7095
FUE 20,3,0.31046
FUE 21,3,0.97241
FUE 22,3,0.59659
FUE 23,3,0.44862
FUE 24,3,0.80586
FUE 25,3,0.4296
FUE 26,3,0.21855
FUE 27,3,0.35518
FUE 28,4,0.59562
FUE 29,4,0.63122
FUE 30,4,0.22823
FUE 31,4,0.018411
FUE 32,4,0.67103
FUE 33,4,0.56873
FUE 34,4,0.08195
FUE 35,4,0.95586
FUE 36,4,0.82129
FUE 37,5,0.056694
FUE 38,5,0.95893
FUE 39,5,0.69057
FUE 40,5,0.23526
FUE 41,5,0.51207
FUE 42,5,0.95088
FUE 43,5,0.97057
FUE 44,5,0.77206
FUE 45,5,0.049846
FUE 46,6,0.52096
FUE 47,6,0.57678
FUE 48,6,0.73815
FUE 49,6,0.82906
FUE 50,6,0.65192
FUE 51,6,0.39717
FUE 52,6,0.37664
FUE 53,6,0.05656
FUE 54,6,0.40088
