,FBS,Bid
FUE 1,1,0.13423
FUE 2,1,0.91312
FUE 3,1,0.52131
FUE 4,1,0.58766
FUE 5,1,0.94376
FUE 6,1,0.084784
FUE 7,1,0.70887
FUE 8,1,0.51321
FUE 9,1,0.63831
FUE 10,1,0.97365
FUE 11,1,0.9262
FUE 12,1,0.15523
FUE 13,1,0.8839
FUE 14,2,0.43554
FUE 15,2,0.015337
FUE 16,2,0.73424
FUE 17,2,0.4962
FUE 18,2,0.42871
FUE 19,2,0.24015
FUE 20,2,0.88196
FUE 21,2,0.24697
FUE 22,2,0.33079
FUE 23,2,0.37859
FUE 24,2,0.37473
FUE 25,2,0.47315
FUE 26,2,0.5943
FUE 27,3,0.62222
FUE 28,3,0.57446
FUE 29,3,0.93375
FUE 30,3,0.54229
FUE 31,3,0.86205
FUE 32,3,0.79091
FUE 33,3,0.77673
FUE 34,3,0.34267
FUE 35,3,0.50379
FUE 36,3,0.21177
FUE 37,3,0.011618
FUE 38,3,0.42673
FUE 39,3,0.30884
FUE 40,4,0.93763
FUE 41,4,0.95743
FUE 42,4,0.36924
FUE 43,4,0.63528
FUE 44,4,0.18926
FUE 45,4,0.85255
FUE 46,4,0.36014
FUE 47,4,0.88534
FUE 48,4,0.017792
FUE 49,4,0.081539
FUE 50,4,0.51111
FUE 51,4,0.85719
FUE 52,4,0.27746
FUE 53,5,0.54225
FUE 54,5,0.24623
FUE 55,5,0.91565
FUE 56,5,0.14402
FUE 57,5,0.98031
FUE 58,5,0.34517
FUE 59,5,0.89581
FUE 60,5,0.038123
FUE 61,5,0.73501
FUE 62,5,0.88619
FUE 63,5,0.32081
FUE 64,5,0.75145
FUE 65,5,0.01278
FUE 66,6,0.84081
FUE 67,6,0.089701
FUE 68,6,0.78728
FUE 69,6,0.4515
FUE 70,6,0.55828
FUE 71,6,0.82862
FUE 72,6,0.16512
FUE 73,6,0.73745
FUE 74,6,0.16242
FUE 75,6,0.98066
FUE 76,6,0.16054
FUE 77,6,0.18268
FUE 78,6,0.10914
