,FBS,Bid
FUE 1,1,0.099374
FUE 2,1,0.37707
FUE 3,1,0.033354
FUE 4,1,0.39299
FUE 5,1,0.33355
FUE 6,1,0.46266
FUE 7,1,0.55366
FUE 8,1,0.7001
FUE 9,1,0.18501
FUE 10,1,0.89952
FUE 11,1,0.48442
FUE 12,1,0.90154
FUE 13,1,0.441
FUE 14,1,0.99512
FUE 15,2,0.4532
FUE 16,2,0.17508
FUE 17,2,0.24969
FUE 18,2,0.11762
FUE 19,2,0.23306
FUE 20,2,0.24914
FUE 21,2,0.053158
FUE 22,2,0.80069
FUE 23,2,0.48651
FUE 24,2,0.79395
FUE 25,2,0.79108
FUE 26,2,0.36607
FUE 27,2,0.69667
FUE 28,2,0.80684
FUE 29,3,0.40772
FUE 30,3,0.71399
FUE 31,3,0.81655
FUE 32,3,0.83773
FUE 33,3,0.48305
FUE 34,3,0.90975
FUE 35,3,0.70424
FUE 36,3,0.74323
FUE 37,3,0.48175
FUE 38,3,0.963
FUE 39,3,0.97379
FUE 40,3,0.85299
FUE 41,3,0.97945
FUE 42,3,0.93414
FUE 43,4,0.21959
FUE 44,4,0.51264
FUE 45,4,0.55534
FUE 46,4,0.78554
FUE 47,4,0.60967
FUE 48,4,0.72826
FUE 49,4,0.10072
FUE 50,4,0.45181
FUE 51,4,0.23088
FUE 52,4,0.38023
FUE 53,4,0.59701
FUE 54,4,0.5942
FUE 55,4,0.24657
FUE 56,4,0.72014
FUE 57,5,0.32922
FUE 58,5,0.36779
FUE 59,5,0.24692
FUE 60,5,0.54154
FUE 61,5,0.52457
FUE 62,5,0.046826
FUE 63,5,0.28368
FUE 64,5,0.52066
FUE 65,5,0.54154
FUE 66,5,0.30623
FUE 67,5,0.77625
FUE 68,5,0.5697
FUE 69,5,0.79658
FUE 70,5,0.66206
FUE 71,6,0.084628
FUE 72,6,0.6857
FUE 73,6,0.80692
FUE 74,6,0.45394
FUE 75,6,0.69044
FUE 76,6,0.93445
FUE 77,6,0.79567
FUE 78,6,0.96589
FUE 79,6,0.14137
FUE 80,6,0.59739
FUE 81,6,0.59614
FUE 82,6,0.60809
FUE 83,6,0.6519
FUE 84,6,0.2118
