,FBS,Bid
FUE 1,1,0.57636
FUE 2,1,0.41125
FUE 3,1,0.20971
FUE 4,1,0.90027
FUE 5,1,0.429
FUE 6,1,0.41432
FUE 7,1,0.64319
FUE 8,1,0.74208
FUE 9,1,0.27445
FUE 10,1,0.2507
FUE 11,1,0.79869
FUE 12,1,0.2424
FUE 13,2,0.7261
FUE 14,2,0.99127
FUE 15,2,0.80208
FUE 16,2,0.034438
FUE 17,2,0.39644
FUE 18,2,0.49345
FUE 19,2,0.79374
FUE 20,2,0.90592
FUE 21,2,0.40576
FUE 22,2,0.53787
FUE 23,2,0.57817
FUE 24,2,0.27051
FUE 25,3,0.87309
FUE 26,3,0.30868
FUE 27,3,0.83695
FUE 28,3,0.72294
FUE 29,3,0.77472
FUE 30,3,0.10089
FUE 31,3,0.15685
FUE 32,3,0.083219
FUE 33,3,0.04624
FUE 34,3,0.22795
FUE 35,3,0.44703
FUE 36,3,0.63604
FUE 37,4,0.20408
FUE 38,4,0.94856
FUE 39,4,0.08234
FUE 40,4,0.89566
FUE 41,4,0.072186
FUE 42,4,0.221
FUE 43,4,0.55382
FUE 44,4,0.3874
FUE 45,4,0.70576
FUE 46,4,0.51922
FUE 47,4,0.91141
FUE 48,4,0.38813
FUE 49,5,0.59822
FUE 50,5,0.37523
FUE 51,5,0.077319
FUE 52,5,0.55562
FUE 53,5,0.20295
FUE 54,5,0.52626
FUE 55,5,0.35276
FUE 56,5,0.52322
FUE 57,5,0.56878
FUE 58,5,0.37242
FUE 59,5,0.97845
FUE 60,5,0.14865
FUE 61,6,0.8112
FUE 62,6,0.27347
FUE 63,6,0.75496
FUE 64,6,0.48095
FUE 65,6,0.043532
FUE 66,6,0.1718
FUE 67,6,0.039514
FUE 68,6,0.71235
FUE 69,6,0.11431
FUE 70,6,0.15972
FUE 71,6,0.22513
FUE 72,6,0.17436
