,FBS,Bid
FUE 1,1,0.38292
FUE 2,1,0.23335
FUE 3,1,0.64371
FUE 4,1,0.7532
FUE 5,1,0.20566
FUE 6,1,0.92051
FUE 7,1,0.33744
FUE 8,1,0.25127
FUE 9,1,0.47817
FUE 10,1,0.74583
FUE 11,1,0.54178
FUE 12,1,0.65639
FUE 13,2,0.59037
FUE 14,2,0.31913
FUE 15,2,0.26052
FUE 16,2,0.090697
FUE 17,2,0.97602
FUE 18,2,0.070046
FUE 19,2,0.33213
FUE 20,2,0.35296
FUE 21,2,0.41242
FUE 22,2,0.23742
FUE 23,2,0.12962
FUE 24,2,0.058504
FUE 25,3,0.18703
FUE 26,3,0.16671
FUE 27,3,0.97169
FUE 28,3,0.15372
FUE 29,3,0.16902
FUE 30,3,0.53133
FUE 31,3,0.69122
FUE 32,3,0.26031
FUE 33,3,0.95724
FUE 34,3,0.74489
FUE 35,3,0.47539
FUE 36,3,0.55836
FUE 37,4,0.56618
FUE 38,4,0.1997
FUE 39,4,0.76721
FUE 40,4,0.96397
FUE 41,4,0.85314
FUE 42,4,0.70277
FUE 43,4,0.98618
FUE 44,4,0.18847
FUE 45,4,0.30767
FUE 46,4,0.68502
FUE 47,4,0.36034
FUE 48,4,0.19657
FUE 49,5,0.94692
FUE 50,5,0.36063
FUE 51,5,0.36314
FUE 52,5,0.68903
FUE 53,5,0.43705
FUE 54,5,0.71877
FUE 55,5,0.67017
FUE 56,5,0.61501
FUE 57,5,0.35685
FUE 58,5,0.74741
FUE 59,5,0.58267
FUE 60,5,0.40427
FUE 61,6,0.61846
FUE 62,6,0.63951
FUE 63,6,0.020117
FUE 64,6,0.74337
FUE 65,6,0.87545
FUE 66,6,0.1255
FUE 67,6,0.11727
FUE 68,6,0.16833
FUE 69,6,0.45831
FUE 70,6,0.60334
FUE 71,6,0.395
FUE 72,6,0.90922
