,FBS,Bid
FUE 1,1,0.98533
FUE 2,1,0.21142
FUE 3,1,0.91121
FUE 4,1,0.24033
FUE 5,1,0.69827
FUE 6,1,0.98474
FUE 7,1,0.58429
FUE 8,1,0.70589
FUE 9,1,0.17622
FUE 10,1,0.38041
FUE 11,1,0.50456
FUE 12,1,0.17203
FUE 13,1,0.21232
FUE 14,1,0.4946
FUE 15,2,0.56507
FUE 16,2,0.31262
FUE 17,2,0.89046
FUE 18,2,0.10434
FUE 19,2,0.55381
FUE 20,2,0.15259
FUE 21,2,0.031686
FUE 22,2,0.73618
FUE 23,2,0.55678
FUE 24,2,0.65424
FUE 25,2,0.99741
FUE 26,2,0.43754
FUE 27,2,0.59681
FUE 28,2,0.26271
FUE 29,3,0.0084108
FUE 30,3,0.76751
FUE 31,3,0.77656
FUE 32,3,0.91631
FUE 33,3,0.50451
FUE 34,3,0.56124
FUE 35,3,0.13825
FUE 36,3,0.10919
FUE 37,3,0.26627
FUE 38,3,0.34705
FUE 39,3,0.7519
FUE 40,3,0.28158
FUE 41,3,0.21644
FUE 42,3,0.59565
FUE 43,4,0.27958
FUE 44,4,0.65362
FUE 45,4,0.63926
FUE 46,4,0.60152
FUE 47,4,0.60356
FUE 48,4,0.44823
FUE 49,4,0.84899
FUE 50,4,0.41861
FUE 51,4,0.82424
FUE 52,4,0.13905
FUE 53,4,0.25813
FUE 54,4,0.47991
FUE 55,4,0.27142
FUE 56,4,0.56304
FUE 57,5,0.0046976
FUE 58,5,0.62861
FUE 59,5,0.44074
FUE 60,5,0.85976
FUE 61,5,0.85989
FUE 62,5,0.55812
FUE 63,5,0.77422
FUE 64,5,0.11072
FUE 65,5,0.6223
FUE 66,5,0.3692
FUE 67,5,0.056645
FUE 68,5,0.054069
FUE 69,5,0.9847
FUE 70,5,0.39966
FUE 71,6,0.62573
FUE 72,6,0.19788
FUE 73,6,0.73673
FUE 74,6,0.13288
FUE 75,6,0.44238
FUE 76,6,0.93672
FUE 77,6,0.35151
FUE 78,6,0.8288
FUE 79,6,0.040009
FUE 80,6,0.024515
FUE 81,6,0.12001
FUE 82,6,0.0036678
FUE 83,6,0.13365
FUE 84,6,0.96873
