,FBS,Bid
FUE 1,1,0.24711
FUE 2,1,0.84698
FUE 3,1,0.07229
FUE 4,1,0.81458
FUE 5,1,0.88431
FUE 6,1,0.37024
FUE 7,1,0.80034
FUE 8,1,0.81067
FUE 9,2,0.17855
FUE 10,2,0.69429
FUE 11,2,0.66098
FUE 12,2,0.99006
FUE 13,2,0.38351
FUE 14,2,0.73051
FUE 15,2,0.076199
FUE 16,2,0.074626
FUE 17,3,0.53488
FUE 18,3,0.38484
FUE 19,3,0.37523
FUE 20,3,0.97292
FUE 21,3,0.71307
FUE 22,3,0.34589
FUE 23,3,0.24376
FUE 24,3,0.75566
FUE 25,4,0.88488
FUE 26,4,0.34657
FUE 27,4,0.073414
FUE 28,4,0.55279
FUE 29,4,0.41669
FUE 30,4,0.22447
FUE 31,4,0.47823
FUE 32,4,0.49931
FUE 33,5,0.60291
FUE 34,5,0.2858
FUE 35,5,0.53957
FUE 36,5,0.51951
FUE 37,5,0.47819
FUE 38,5,0.58096
FUE 39,5,0.39084
FUE 40,5,0.92056
FUE 41,6,0.67639
FUE 42,6,0.29147
FUE 43,6,0.96363
FUE 44,6,0.016388
FUE 45,6,0.22207
FUE 46,6,0.82873
FUE 47,6,0.77884
FUE 48,6,0.30272
