,FBS,Bid
FUE 1,1,0.23681
FUE 2,1,0.59051
FUE 3,1,0.93222
FUE 4,1,0.71956
FUE 5,1,0.32545
FUE 6,1,0.49505
FUE 7,1,0.30393
FUE 8,1,0.73272
FUE 9,1,0.16964
FUE 10,1,0.60719
FUE 11,1,0.52897
FUE 12,1,0.8919
FUE 13,1,0.014646
FUE 14,1,0.5508
FUE 15,2,0.63476
FUE 16,2,0.16619
FUE 17,2,0.84928
FUE 18,2,0.68738
FUE 19,2,0.46865
FUE 20,2,0.84265
FUE 21,2,0.76484
FUE 22,2,0.77432
FUE 23,2,0.025414
FUE 24,2,0.4396
FUE 25,2,0.33606
FUE 26,2,0.55726
FUE 27,2,0.32177
FUE 28,2,0.93648
FUE 29,3,0.15083
FUE 30,3,0.11783
FUE 31,3,0.014774
FUE 32,3,0.12562
FUE 33,3,0.49946
FUE 34,3,0.63603
FUE 35,3,0.028768
FUE 36,3,0.32152
FUE 37,3,0.23804
FUE 38,3,0.25891
FUE 39,3,0.87105
FUE 40,3,0.13883
FUE 41,3,0.23074
FUE 42,3,0.0050599
FUE 43,4,0.5059
FUE 44,4,0.30067
FUE 45,4,0.55028
FUE 46,4,0.6082
FUE 47,4,0.76483
FUE 48,4,0.15438
FUE 49,4,0.32754
FUE 50,4,0.6467
FUE 51,4,0.92774
FUE 52,4,0.13935
FUE 53,4,0.055503
FUE 54,4,0.14371
FUE 55,4,0.77287
FUE 56,4,0.53963
FUE 57,5,0.68687
FUE 58,5,0.5626
FUE 59,5,0.2667
FUE 60,5,0.84553
FUE 61,5,0.24623
FUE 62,5,0.20345
FUE 63,5,0.082647
FUE 64,5,0.2328
FUE 65,5,0.98069
FUE 66,5,0.17048
FUE 67,5,0.20143
FUE 68,5,0.051786
FUE 69,5,0.50801
FUE 70,5,0.78412
FUE 71,6,0.50892
FUE 72,6,0.43821
FUE 73,6,0.83465
FUE 74,6,0.037431
FUE 75,6,0.93295
FUE 76,6,0.63999
FUE 77,6,0.056355
FUE 78,6,0.10058
FUE 79,6,0.79456
FUE 80,6,0.34463
FUE 81,6,0.3756
FUE 82,6,0.23701
FUE 83,6,0.96727
FUE 84,6,0.32999
