,FBS,Bid
FUE 1,1,0.30443
FUE 2,1,0.84596
FUE 3,1,0.0224
FUE 4,1,0.85785
FUE 5,1,0.86209
FUE 6,1,0.48274
FUE 7,1,0.70253
FUE 8,1,0.77621
FUE 9,1,0.067396
FUE 10,1,0.18028
FUE 11,2,0.48831
FUE 12,2,0.85645
FUE 13,2,0.96913
FUE 14,2,0.92558
FUE 15,2,0.78999
FUE 16,2,0.39079
FUE 17,2,0.17353
FUE 18,2,0.31245
FUE 19,2,0.13674
FUE 20,2,0.53254
FUE 21,3,0.353
FUE 22,3,0.97218
FUE 23,3,0.80549
FUE 24,3,0.6372
FUE 25,3,0.011787
FUE 26,3,0.40619
FUE 27,3,0.74947
FUE 28,3,0.48432
FUE 29,3,0.74818
FUE 30,3,0.7719
FUE 31,4,0.68262
FUE 32,4,0.14114
FUE 33,4,0.73054
FUE 34,4,0.553
FUE 35,4,0.51837
FUE 36,4,0.77827
FUE 37,4,0.24389
FUE 38,4,0.6021
FUE 39,4,0.15284
FUE 40,4,0.56619
FUE 41,5,0.55439
FUE 42,5,0.14732
FUE 43,5,0.60533
FUE 44,5,0.72509
FUE 45,5,0.94979
FUE 46,5,0.81619
FUE 47,5,0.42886
FUE 48,5,0.39579
FUE 49,5,0.34035
FUE 50,5,0.57039
FUE 51,6,0.1227
FUE 52,6,0.82406
FUE 53,6,0.97868
FUE 54,6,0.71533
FUE 55,6,0.71167
FUE 56,6,0.23511
FUE 57,6,0.70446
FUE 58,6,0.054227
FUE 59,6,0.64667
FUE 60,6,0.17171
