,FBS,Bid
FUE 1,1,0.97786
FUE 2,1,0.91304
FUE 3,1,0.46216
FUE 4,1,0.13739
FUE 5,1,0.83591
FUE 6,1,0.10187
FUE 7,1,0.57034
FUE 8,1,0.38604
FUE 9,1,0.35508
FUE 10,1,0.62384
FUE 11,1,0.26377
FUE 12,1,0.8961
FUE 13,2,0.75971
FUE 14,2,0.71293
FUE 15,2,0.66831
FUE 16,2,0.25908
FUE 17,2,0.44166
FUE 18,2,0.16263
FUE 19,2,0.82201
FUE 20,2,0.41929
FUE 21,2,0.00349
FUE 22,2,0.96246
FUE 23,2,0.18529
FUE 24,2,0.66546
FUE 25,3,0.77787
FUE 26,3,0.050957
FUE 27,3,0.17662
FUE 28,3,0.76552
FUE 29,3,0.18814
FUE 30,3,0.068034
FUE 31,3,0.082235
FUE 32,3,0.60526
FUE 33,3,0.29978
FUE 34,3,0.39921
FUE 35,3,0.10295
FUE 36,3,0.71127
FUE 37,4,0.18473
FUE 38,4,0.9914
FUE 39,4,0.58452
FUE 40,4,0.67936
FUE 41,4,0.21297
FUE 42,4,0.37399
FUE 43,4,0.0052817
FUE 44,4,0.76091
FUE 45,4,0.40084
FUE 46,4,0.57207
FUE 47,4,0.39963
FUE 48,4,0.34613
FUE 49,5,0.60316
FUE 50,5,0.25315
FUE 51,5,0.79463
FUE 52,5,0.10883
FUE 53,5,0.41879
FUE 54,5,0.65773
FUE 55,5,0.49726
FUE 56,5,0.34928
FUE 57,5,0.99303
FUE 58,5,0.81307
FUE 59,5,0.62945
FUE 60,5,0.044778
FUE 61,6,0.98654
FUE 62,6,0.151
FUE 63,6,0.98871
FUE 64,6,0.11993
FUE 65,6,0.7373
FUE 66,6,0.88167
FUE 67,6,0.87889
FUE 68,6,0.81855
FUE 69,6,0.90533
FUE 70,6,0.49323
FUE 71,6,0.66401
FUE 72,6,0.62999
