,FBS,Bid
FUE 1,1,0.60965
FUE 2,1,0.21276
FUE 3,1,0.46746
FUE 4,1,0.33929
FUE 5,1,0.41477
FUE 6,1,0.29168
FUE 7,1,0.27859
FUE 8,1,0.79161
FUE 9,1,0.78277
FUE 10,1,0.84963
FUE 11,1,0.1048
FUE 12,1,0.92905
FUE 13,2,0.59404
FUE 14,2,0.60623
FUE 15,2,0.17875
FUE 16,2,0.2442
FUE 17,2,0.97593
FUE 18,2,0.31248
FUE 19,2,0.56345
FUE 20,2,0.72717
FUE 21,2,0.41376
FUE 22,2,0.4575
FUE 23,2,0.39033
FUE 24,2,0.19724
FUE 25,3,0.011225
FUE 26,3,0.52599
FUE 27,3,0.87877
FUE 28,3,0.32901
FUE 29,3,0.64991
FUE 30,3,0.76048
FUE 31,3,0.74038
FUE 32,3,0.85853
FUE 33,3,0.029333
FUE 34,3,0.37008
FUE 35,3,0.077432
FUE 36,3,0.1898
FUE 37,4,0.83106
FUE 38,4,0.64583
FUE 39,4,0.67167
FUE 40,4,0.76656
FUE 41,4,0.85186
FUE 42,4,0.71802
FUE 43,4,0.10467
FUE 44,4,0.66378
FUE 45,4,0.94506
FUE 46,4,0.048265
FUE 47,4,0.98511
FUE 48,4,0.83951
FUE 49,5,0.17585
FUE 50,5,0.7602
FUE 51,5,0.1692
FUE 52,5,0.35319
FUE 53,5,0.26638
FUE 54,5,0.99493
FUE 55,5,0.47825
FUE 56,5,0.92924
FUE 57,5,0.28671
FUE 58,5,0.060649
FUE 59,5,0.81764
FUE 60,5,0.53528
FUE 61,6,0.32892
FUE 62,6,0.87061
FUE 63,6,0.81566
FUE 64,6,0.47763
FUE 65,6,0.9121
FUE 66,6,0.68875
FUE 67,6,0.11569
FUE 68,6,0.12099
FUE 69,6,0.37527
FUE 70,6,0.30654
FUE 71,6,0.64734
FUE 72,6,0.53592
