,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,104.2047,104.2045,104.1201,103.9777,103.9418,103.9649,103.9551,103.3801,102.3324,103.5755,101.7376,99.1449,98.6055,99.421,98.9331,97.625,100.4369,101.9588,102.1554,102.4897,100.9888,102.4189,91.1159,84.3489,101.5454,95.1502,101.059,84.086,101.4868,87.5314,100.7674,101.0204,89.9667,88.8472,75.3792,100.8221
FUE 2,64.3923,64.3921,64.3,64.1452,64.1062,64.1313,64.1207,63.4998,62.3836,63.7101,61.757,59.0684,58.5155,59.3521,58.851,57.5144,60.4009,61.9895,62.1966,62.5501,60.9742,62.4751,50.9427,44.1615,61.5555,55.0044,61.0473,43.8985,61.4941,47.3481,60.7439,61.0071,49.7893,48.6667,35.1885,60.8007
FUE 3,66.1339,66.1337,66.0604,65.9364,65.905,65.9252,65.9167,65.4104,64.4688,65.5834,63.9247,61.4911,60.9749,61.7541,61.2887,60.0302,62.7149,64.1278,64.3075,64.6116,63.2313,64.5474,53.6326,46.8912,63.7475,57.6173,63.2967,46.6288,63.6934,50.0663,63.0247,63.2607,52.4909,51.3771,37.9275,63.0758
FUE 4,57.2907,57.2905,57.2169,57.0923,57.0608,57.0811,57.0725,56.5641,55.6194,56.7378,55.0736,52.635,52.1181,52.8985,52.4323,51.1722,53.861,55.2773,55.4576,55.7626,54.3785,55.6982,44.7709,38.0287,54.8961,48.7573,54.4441,37.7662,54.8418,41.204,54.1714,54.408,43.629,42.515,29.0648,54.2226
FUE 5,61.9741,61.9739,61.8746,61.7079,61.666,61.693,61.6816,61.0179,59.8394,61.242,59.1845,56.4129,55.8486,56.7031,56.1909,54.8301,57.78,59.427,59.6435,60.0141,58.3718,59.9354,48.2068,41.4142,58.9748,52.291,58.4476,41.1509,58.911,44.6041,58.1338,58.4059,47.0501,45.9249,32.4386,58.1925
FUE 6,74.7601,74.7599,74.6691,74.5163,74.4779,74.5026,74.4922,73.8789,72.7739,74.0867,72.1525,69.4793,68.9285,69.7618,69.2628,67.9307,70.8053,72.3832,72.5885,72.9389,71.3751,72.8646,61.3688,54.5898,71.9525,65.4262,71.4478,54.3268,71.8915,57.7758,71.1463,71.4078,60.2161,59.094,45.6174,71.2028
FUE 7,55.0376,55.0374,54.9718,54.8605,54.8323,54.8504,54.8428,54.3848,53.5207,54.5419,53.0147,50.7061,50.2089,50.9586,50.5114,49.2937,51.8753,53.2041,53.3712,53.6527,52.3639,53.5934,42.9911,36.2723,52.8491,46.9332,52.4256,36.0102,52.7984,39.4408,52.1688,52.3917,41.8561,40.7472,27.3139,52.2171
FUE 8,60.4289,60.4288,60.3563,60.2338,60.2028,60.2228,60.2144,59.7137,58.7811,59.8848,58.2413,55.8217,55.3077,56.0836,55.6202,54.3662,57.0395,58.4429,58.6211,58.9226,57.5527,58.859,47.9789,41.24,58.0655,51.9591,57.6177,40.9776,58.0117,44.4144,57.3474,57.5819,46.838,45.7247,32.2769,57.3982
FUE 9,68.5064,68.5062,68.4244,68.2863,68.2514,68.2738,68.2644,67.7052,66.6816,67.8955,66.0981,63.5404,63.0061,63.8136,63.3306,62.0333,64.8176,66.3153,66.5081,66.8356,65.3616,66.7663,55.5478,48.7861,65.9093,59.5716,65.4308,48.5234,65.8517,51.9671,65.1435,65.3927,54.4002,53.2819,39.8177,65.1974
FUE 10,107.2881,107.2879,107.2027,107.059,107.0228,107.0461,107.0363,106.4565,105.4017,106.6535,104.8036,102.2007,101.6599,102.4776,101.9883,100.6772,103.4971,105.026,105.2236,105.56,104.0512,105.4888,94.1613,87.3927,104.6104,98.1986,104.1217,87.1298,104.5515,90.5757,103.8289,104.0829,93.0117,91.8918,78.4226,103.8838
FUE 11,64.1414,64.1412,64.0657,63.9381,63.9058,63.9266,63.9178,63.3979,62.435,63.5753,61.8805,59.4138,58.8927,59.6796,59.2094,57.9404,60.6519,62.0873,62.2705,62.5807,61.1756,62.5152,51.5187,44.7717,61.7003,55.5142,61.242,44.5092,61.6452,47.9485,60.966,61.2055,50.3754,49.2604,35.8067,61.0178
