,FBS,Bid
FUE 1,1,0.43447
FUE 2,1,0.35772
FUE 3,1,0.21189
FUE 4,1,0.88926
FUE 5,1,0.044643
FUE 6,1,0.32284
FUE 7,1,0.14681
FUE 8,1,0.60192
FUE 9,1,0.92408
FUE 10,2,0.40675
FUE 11,2,0.97052
FUE 12,2,0.41694
FUE 13,2,0.95662
FUE 14,2,0.45391
FUE 15,2,0.078839
FUE 16,2,0.72036
FUE 17,2,0.19765
FUE 18,2,0.73688
FUE 19,3,0.59893
FUE 20,3,0.12929
FUE 21,3,0.090966
FUE 22,3,0.67202
FUE 23,3,0.43013
FUE 24,3,0.25601
FUE 25,3,0.39553
FUE 26,3,0.30948
FUE 27,3,0.33756
FUE 28,4,0.52024
FUE 29,4,0.22987
FUE 30,4,0.99573
FUE 31,4,0.060946
FUE 32,4,0.35377
FUE 33,4,0.28268
FUE 34,4,0.43508
FUE 35,4,0.35112
FUE 36,4,0.8263
FUE 37,5,0.5019
FUE 38,5,0.34411
FUE 39,5,0.8925
FUE 40,5,0.49064
FUE 41,5,0.96942
FUE 42,5,0.71223
FUE 43,5,0.88167
FUE 44,5,0.58697
FUE 45,5,0.41573
FUE 46,6,0.63298
FUE 47,6,0.42336
FUE 48,6,0.29995
FUE 49,6,0.76739
FUE 50,6,0.83108
FUE 51,6,0.81904
FUE 52,6,0.27395
FUE 53,6,0.80687
FUE 54,6,0.44387
