,FBS,Bid
FUE 1,1,0.023132
FUE 2,1,0.74932
FUE 3,1,0.66786
FUE 4,1,0.008646
FUE 5,1,0.6491
FUE 6,1,0.1438
FUE 7,1,0.6522
FUE 8,1,0.33185
FUE 9,1,0.64557
FUE 10,2,0.61074
FUE 11,2,0.80943
FUE 12,2,0.88543
FUE 13,2,0.72447
FUE 14,2,0.55507
FUE 15,2,0.69471
FUE 16,2,0.54931
FUE 17,2,0.40822
FUE 18,2,0.16529
FUE 19,3,0.22888
FUE 20,3,0.12374
FUE 21,3,0.19959
FUE 22,3,0.062243
FUE 23,3,0.8908
FUE 24,3,0.73059
FUE 25,3,0.12199
FUE 26,3,0.19379
FUE 27,3,0.39656
FUE 28,4,0.72601
FUE 29,4,0.374
FUE 30,4,0.28528
FUE 31,4,0.10571
FUE 32,4,0.79673
FUE 33,4,0.51178
FUE 34,4,0.60353
FUE 35,4,0.047707
FUE 36,4,0.42048
FUE 37,5,0.83915
FUE 38,5,0.3939
FUE 39,5,0.41093
FUE 40,5,0.28077
FUE 41,5,0.23808
FUE 42,5,0.88342
FUE 43,5,0.031945
FUE 44,5,0.72938
FUE 45,5,0.28853
FUE 46,6,0.60584
FUE 47,6,0.77226
FUE 48,6,0.94862
FUE 49,6,0.25522
FUE 50,6,0.41486
FUE 51,6,0.025017
FUE 52,6,0.46906
FUE 53,6,0.63012
FUE 54,6,0.64233
