,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,60.4701,60.4698,60.4677,60.4649,60.3262,60.3612,60.3388,60.0401,60.1543,60.0763,60.075,59.2246,58.9067,59.5222,59.6733,58.841,57.9362,58.7924,59.1051,47.2478,57.7977,56.6518,53.4658,58.3881,51.089,53.0936,51.2052,43.3132,49.4503,57.4464,57.8727,53.9013,49.3895,53.4737,54.9165,55.1431
FUE 2,72.5085,72.5082,72.5062,72.5035,72.3698,72.4035,72.382,72.0936,72.2039,72.1286,72.1273,71.303,70.9937,71.592,71.7385,70.9296,70.0457,70.8822,71.1867,59.4409,69.91,68.7845,65.634,70.4877,63.2709,65.2644,63.3867,55.511,61.6382,69.5656,69.9835,66.066,61.5776,65.6417,67.0716,67.2958
FUE 3,56.5675,56.567,56.5641,56.56,56.3617,56.4114,56.3796,55.9606,56.1195,56.0108,56.009,54.869,54.4607,55.2595,55.461,54.3772,53.2602,54.3157,54.7144,41.8224,53.0937,51.7526,48.25,53.8113,45.7558,47.8546,45.8764,37.8497,44.0675,52.676,53.1837,48.7154,44.0052,48.2584,49.814,50.0623
FUE 4,67.4918,67.4915,67.4895,67.4867,67.3509,67.3851,67.3632,67.0704,67.1824,67.1059,67.1046,66.269,65.956,66.5618,66.7102,65.8912,64.9983,65.8433,66.1514,54.3571,64.8614,63.727,60.5611,65.4446,58.192,60.1903,58.308,50.4251,56.5566,64.514,64.9356,60.9946,56.496,60.5689,62.0043,62.2296
FUE 5,62.0992,62.0988,62.0965,62.0932,61.9322,61.9727,61.9468,61.6025,61.7338,61.6441,61.6426,60.6795,60.3255,61.0138,61.1845,60.2527,59.2611,60.1988,60.5461,48.2461,59.1109,57.8828,54.5587,59.7538,52.1292,54.1761,52.2474,44.294,50.468,58.7319,59.1922,55.0074,50.4065,54.5668,56.0594,56.2955
FUE 6,59.8533,59.853,59.8508,59.8477,59.6974,59.7352,59.711,59.3884,59.5115,59.4274,59.426,58.516,58.1789,58.8331,58.9945,58.1093,57.1579,58.0579,58.389,46.2902,57.0131,55.8225,52.5608,57.6318,50.1547,52.1828,50.2721,42.3458,48.5035,56.6468,57.0915,53.0036,48.4423,52.5687,54.039,54.2709
FUE 7,59.7492,59.7488,59.7462,59.7427,59.5684,59.6122,59.5842,59.2131,59.3543,59.2577,59.2562,58.2285,57.8543,58.5834,58.7654,57.7775,56.7387,57.7208,58.0872,45.5581,56.5823,55.3108,51.9167,57.2535,49.4614,51.529,49.5806,41.5977,47.7893,56.1885,56.6669,52.372,47.7276,51.9249,53.4424,53.6834
FUE 8,72.2175,72.2171,72.2151,72.2123,72.0743,72.1091,72.0868,71.7895,71.9032,71.8255,71.8242,70.9773,70.6605,71.2738,71.4242,70.595,69.6929,70.5465,70.8582,59.0155,69.5548,68.4116,65.2302,70.1435,62.8552,64.8583,62.9714,55.0814,61.2172,69.2044,69.6296,65.6653,61.1565,65.2381,66.6792,66.9055
FUE 9,58.7692,58.7688,58.766,58.7622,58.5747,58.6218,58.5917,58.1943,58.3452,58.242,58.2403,57.1505,56.7573,57.5252,57.718,56.6768,55.5941,56.6174,57.0018,44.2669,55.432,54.1212,50.6652,56.1293,48.1875,50.2731,48.3075,40.2993,46.5061,55.0248,55.5197,51.1262,46.444,50.6735,52.2128,52.458
FUE 10,54.9411,54.9407,54.9379,54.9341,54.7475,54.7943,54.7644,54.3686,54.5189,54.4161,54.4144,53.3284,52.9363,53.7019,53.894,52.856,51.776,52.7968,53.1802,40.4573,51.6142,50.3057,46.8533,52.31,44.377,46.4615,44.4969,36.4902,42.6961,51.2078,51.7017,47.3141,42.634,46.8616,48.3997,48.6446
FUE 11,64.0496,64.0493,64.0475,64.045,63.9219,63.9529,63.9331,63.6665,63.7687,63.6989,63.6978,62.9293,62.6385,63.1999,63.3365,62.5781,61.7401,62.5334,62.8201,51.3262,61.6107,60.5308,57.4609,62.1603,55.13,57.0975,55.2445,47.4074,53.5113,61.2815,61.6809,57.8849,53.4511,57.4685,58.8686,59.0872
FUE 12,66.4427,66.4424,66.4405,66.4379,66.3098,66.3421,66.3214,66.0445,66.1506,66.0782,66.077,65.282,64.9823,65.5613,65.7027,64.9202,64.0602,64.8742,65.1695,53.5536,63.9278,62.8259,59.7168,64.4908,57.3702,59.3504,57.4854,49.6293,55.7447,63.5912,63.9996,60.1448,55.6843,59.7245,61.1391,61.3605
FUE 13,73.2193,73.219,73.2169,73.2141,73.0751,73.1101,73.0877,72.7883,72.9028,72.8246,72.8233,71.9711,71.6527,72.2693,72.4207,71.5868,70.6806,71.5381,71.8514,59.9868,70.5419,69.3947,66.2064,71.1332,63.8286,65.834,63.945,56.0518,62.1896,70.1902,70.617,66.6421,62.1288,66.2143,67.6579,67.8847
FUE 14,86.5661,86.5657,86.5635,86.5613,86.4352,86.4884,86.3721,86.322,85.9437,86.1827,86.1778,83.7061,82.8548,84.1661,85.3193,85.4611,85.2245,81.9135,84.4334,81.2351,84.9212,73.5597,83.966,84.6593,83.3139,63.2976,63.9929,81.4233,65.3628,79.8649,83.2653,61.9156,82.2189,83.0626,69.5584,71.5709
FUE 15,55.8649,55.8644,55.8613,55.8581,55.6829,55.7565,55.5958,55.527,55.017,55.3374,55.3309,52.2405,51.2574,52.7854,54.206,54.3872,54.0857,50.2008,53.1072,49.4549,53.7055,41.463,52.5471,53.3823,51.7839,31.1443,31.8407,49.6607,33.213,47.9789,51.7277,29.7607,50.5406,51.4947,37.424,39.4512
FUE 16,71.5872,71.5869,71.5847,71.5825,71.4591,71.5111,71.3973,71.3482,70.9772,71.2117,71.2069,68.7724,67.9299,69.2271,70.3638,70.5033,70.2705,66.9965,69.4909,66.3227,69.9719,58.6704,69.0294,69.7137,68.3845,48.4126,49.1079,66.5096,50.4775,64.9601,68.3364,47.0307,67.2995,68.1357,54.672,56.6834
FUE 17,64.1765,64.1761,64.1734,64.1708,64.0218,64.0845,63.9475,63.8886,63.4479,63.7256,63.7199,60.9447,60.0259,61.4477,62.7334,62.8944,62.6261,59.0247,61.7423,58.3109,62.2851,50.466,61.2283,61.9928,60.5197,40.1729,40.8689,58.5083,42.2401,56.8847,60.4671,38.7901,59.348,60.2488,46.4441,48.4646
FUE 18,62.3206,62.3202,62.3179,62.3156,62.1849,62.2399,62.1195,62.0675,61.6764,61.9234,61.9184,59.3826,58.5166,59.852,61.0333,61.1791,60.9359,57.5621,60.1251,56.8758,60.6246,49.162,59.6477,60.3562,58.9833,38.8927,39.5882,57.0661,40.9584,55.4931,58.9338,37.5106,57.8715,58.7277,45.1559,47.1703
FUE 19,81.3613,81.361,81.3589,81.3568,81.2375,81.2878,81.1778,81.1302,80.7709,80.9981,80.9935,78.6181,77.7895,79.064,80.1746,80.3103,80.0837,76.8688,79.3224,76.2026,79.7924,68.5881,78.8702,79.5403,78.237,58.3374,59.0326,76.3876,60.4019,74.8522,78.1896,56.9558,77.168,77.9922,64.5944,66.6039
FUE 20,65.9827,65.9824,65.9803,65.9782,65.8578,65.9085,65.7975,65.7496,65.3871,65.6163,65.6116,63.2205,62.3881,63.6687,64.7863,64.923,64.6947,61.464,63.9285,60.7958,64.4015,53.171,63.4739,64.1477,62.8375,42.9184,43.6136,60.9813,44.983,59.4421,62.7899,41.5367,61.7642,62.5916,49.176,51.1861
FUE 21,61.052,61.0517,61.0492,61.0468,60.9105,60.9679,60.8423,60.7882,60.3817,60.6382,60.633,58.0213,57.1382,58.5015,59.7161,59.8667,59.6156,56.1684,58.7815,55.473,59.2948,47.7157,58.2923,59.0188,57.6137,37.4383,38.134,55.6657,39.5045,54.0759,57.5632,36.0559,56.4823,57.3531,43.7042,45.7207
FUE 22,59.6764,59.6761,59.6739,59.6717,59.5481,59.6002,59.4862,59.4369,59.0654,59.3002,59.2955,56.8577,56.0144,57.3128,58.451,58.5907,58.3576,55.0803,57.577,54.4061,58.0585,46.7519,57.1149,57.8,56.4695,36.4936,37.1889,54.5932,38.5586,53.0428,56.4212,35.1118,55.3835,56.2204,42.7531,44.7646
FUE 23,56.4449,56.4444,56.4415,56.4385,56.2698,56.3407,56.186,56.1197,55.627,55.9367,55.9304,52.9166,51.9486,53.4516,54.8397,55.0159,54.7225,50.905,53.7669,50.1664,54.3518,42.208,53.2178,54.0361,52.4675,31.8949,32.5912,50.3703,33.9633,48.7018,52.4121,30.5115,51.2409,52.1826,38.1728,40.1984
FUE 24,61.1251,61.1248,61.123,61.1212,61.0194,61.0624,60.9682,60.9274,60.617,60.8137,60.8097,58.6933,57.9289,59.0998,60.0946,60.2143,60.0142,57.0672,59.3335,56.4371,59.7553,49.0067,58.9236,59.5296,58.3431,38.7918,39.4863,56.6126,40.854,55.1453,58.2994,37.4112,57.3485,58.1168,45.0367,47.037
FUE 25,56.6831,56.6827,56.6802,56.6777,56.5365,56.5959,56.4659,56.41,55.9903,56.255,56.2496,53.5743,52.677,54.0634,55.3058,55.4605,55.2027,51.6949,54.3492,50.9921,54.874,43.1997,53.8502,54.5916,53.1598,32.916,33.6117,51.1867,34.9825,49.5834,53.1085,31.5334,52.0125,52.8952,39.184,41.2021
FUE 26,80.8407,80.8403,80.8382,80.8361,80.7171,80.7673,80.6575,80.6101,80.2514,80.4782,80.4736,78.1018,77.2741,78.5472,79.6562,79.7917,79.5654,76.3541,78.8052,75.6885,79.2746,68.0763,78.3537,79.0228,77.7211,57.826,58.5212,75.8733,59.8905,74.3388,77.6738,56.4444,76.6531,77.4766,64.0829,66.0923
FUE 27,55.1195,55.1191,55.1165,55.1146,55.0317,55.0475,54.9595,54.9331,54.5169,54.4955,54.4814,53.3115,52.9084,49.6546,51.746,53.717,53.7754,43.9672,49.1004,53.0509,53.2037,44.5123,53.3275,51.8523,53.0778,47.6533,48.6465,52.5114,49.0558,30.4008,47.7049,42.6516,52.1406,52.006,36.43,32.8902
FUE 28,56.8548,56.8544,56.852,56.8501,56.7721,56.787,56.7041,56.6792,56.2856,56.2654,56.2519,55.1352,54.7475,51.5781,53.6225,55.5238,55.5797,45.9468,51.033,54.8848,55.0317,46.4891,55.1506,53.7258,54.9106,49.605,50.5859,54.3644,50.9891,32.4004,49.6561,44.6366,54.0055,53.875,38.4268,34.8891
FUE 29,82.3737,82.3734,82.371,82.3692,82.2928,82.3074,82.2263,82.2019,81.8164,81.7966,81.7834,80.6859,80.3038,77.1656,79.1925,81.0683,81.1233,71.5555,76.6239,80.4391,80.5839,72.0967,80.701,79.2946,80.4646,75.2031,76.1793,79.9257,76.5803,58.0167,75.2539,70.2474,79.5712,79.4422,64.0421,60.5051
FUE 30,65.312,65.3116,65.309,65.307,65.2242,65.24,65.1521,65.1257,64.7097,64.6884,64.6743,63.505,63.1021,59.8494,61.9403,63.9103,63.9688,54.1627,59.2953,63.2446,63.3973,54.7077,63.5211,62.0465,63.2715,57.8484,58.8415,62.7053,59.2507,40.5965,57.9,52.8471,62.3346,62.2001,46.6257,43.0859
FUE 31,78.3714,78.371,78.3686,78.3668,78.2904,78.305,78.2238,78.1995,77.8137,77.7938,77.7806,76.6825,76.3001,73.1608,75.1884,77.0651,77.1201,67.55,72.6191,76.4356,76.5804,68.0913,76.6976,75.2905,76.461,71.198,72.1743,75.9219,72.5754,54.011,71.2489,66.2419,75.5672,75.4381,60.0364,56.4994
FUE 32,71.2591,71.2587,71.2562,71.2543,71.1741,71.1894,71.1042,71.0787,70.675,70.6543,70.6405,69.5,69.1053,65.8977,67.9635,69.8962,69.9532,60.2408,65.3485,69.245,69.3946,60.7844,69.5157,68.0681,69.2713,63.9118,64.8983,68.716,65.3043,46.6852,63.9631,58.9281,68.3517,68.2193,52.7129,49.1742
FUE 33,63.5965,63.5961,63.5936,63.5918,63.5135,63.5284,63.4452,63.4203,63.0255,63.0052,62.9917,61.8722,61.4837,58.3097,60.3567,62.2617,62.3177,52.6753,57.7641,61.6212,61.7685,53.2177,61.8877,60.4601,61.6471,56.3351,57.3166,61.0998,57.7202,39.1278,56.3861,51.3648,60.7402,60.6095,45.1544,41.6165
FUE 34,67.7739,67.7735,67.7712,67.7695,67.6959,67.7099,67.6316,67.6081,67.2351,67.2159,67.2032,66.1359,65.7626,62.6745,64.6733,66.5086,66.5621,57.099,62.1384,65.8949,66.0363,57.6384,66.1506,64.7736,65.9198,60.7294,61.6979,65.3926,62.0952,43.5728,60.7798,55.7943,65.045,64.9184,49.5964,46.0608
FUE 35,57.4398,57.4395,57.4374,57.4359,57.37,57.3826,57.3124,57.2914,56.9554,56.9381,56.9265,55.9498,55.6037,52.6729,54.5823,56.2932,56.3423,47.2107,52.1548,55.7267,55.8578,47.7443,55.9635,54.677,55.7498,50.784,51.7275,55.2586,52.113,33.7267,50.8332,45.9174,54.9327,54.8135,39.7444,36.2131
FUE 36,59.4454,59.4451,59.4431,59.4416,59.3776,59.3898,59.3216,59.3011,58.9739,58.957,58.9457,57.9909,57.6515,54.7603,56.6469,58.3271,58.3752,49.3278,54.2469,57.7721,57.9007,49.8599,58.0043,56.7402,57.7947,52.886,53.8231,57.3125,54.2054,35.8551,52.935,48.0376,56.9919,56.8747,41.8712,38.3412
FUE 37,55.6517,55.6514,55.6491,55.6474,55.5749,55.5887,55.5116,55.4885,55.121,55.1021,55.0895,54.0354,53.6661,50.6002,52.5864,54.4039,54.4568,45.0404,50.0667,53.797,53.937,45.579,54.05,52.6859,53.8217,48.6629,49.628,53.2997,50.0236,31.5199,48.7132,43.7373,52.9552,52.8296,37.5427,34.0077
FUE 38,61.3791,61.3786,61.3756,61.3733,61.2758,61.2944,61.1912,61.1604,60.6777,60.6531,60.6368,59.3161,58.8707,55.3946,57.608,59.7688,59.8345,49.5676,54.8172,59.0278,59.1966,50.1195,59.3339,57.7222,59.0574,53.3221,54.3465,58.4361,54.7709,35.9529,53.3752,48.2387,58.0334,57.8879,41.9887,38.444
FUE 39,54.595,54.5944,54.5907,54.588,54.4712,54.4934,54.3703,54.3336,53.7652,53.7367,53.7177,52.2138,51.7195,48.0022,50.3446,52.7223,52.7966,42.0362,47.401,51.8932,52.0807,42.5946,52.2337,50.4676,51.926,45.8577,46.9132,51.2422,47.3529,28.3753,45.9122,40.6945,50.8039,50.6465,34.4175,30.8681
FUE 40,59.33,59.3297,59.3274,59.3256,59.2766,59.259,59.2511,59.1607,59.0827,58.1913,58.1606,58.7327,58.6214,57.0914,53.8964,56.5996,57.2667,55.5005,47.2817,58.139,55.8103,56.5015,57.4442,50.551,57.3781,56.891,57.0122,57.34,57.0043,48.2356,31.7322,55.499,56.2933,55.1679,53.9992,53.1301
FUE 41,56.5587,56.5583,56.5557,56.5536,56.4966,56.4761,56.467,56.3621,56.2719,55.2583,55.2238,55.8705,55.7438,54.0415,50.643,53.5071,54.2334,52.3296,43.8876,55.1997,52.6594,53.4011,54.4283,47.2004,54.3556,53.8231,53.9551,54.3137,53.9465,44.8509,28.3007,52.328,53.1768,51.9772,50.7502,49.8473
FUE 42,82.7427,82.7423,82.7394,82.7371,82.6742,82.6516,82.6415,82.5261,82.4271,81.3265,81.2895,81.9886,81.851,80.0305,76.5021,79.4681,80.2333,78.2402,69.6625,81.2636,78.5827,79.3569,80.44,73.001,80.3628,79.8002,79.9394,80.3184,79.9302,70.6314,54.054,78.2386,79.1222,77.8753,76.612,75.6884
FUE 43,56.6286,56.6284,56.6263,56.6246,56.5791,56.5627,56.5553,56.4712,56.3985,55.562,55.533,56.0713,55.9669,54.5167,51.4221,54.0454,54.6842,52.9846,44.8811,55.5127,53.2846,53.951,54.8534,48.1272,54.7904,54.3249,54.441,54.754,54.4334,45.8299,29.3518,52.9832,53.7508,52.662,51.5226,50.671
FUE 44,58.3028,58.3024,58.2989,58.2961,58.2214,58.1946,58.1826,58.0462,57.9296,56.6624,56.6205,57.4189,57.2602,55.2225,51.4734,54.6109,55.4448,53.2967,44.4998,56.5912,53.6608,54.4908,55.6723,47.8783,55.5873,54.9712,55.1229,55.5384,55.1129,45.4773,28.8578,53.2951,54.238,52.9109,51.5877,50.6304
