,FBS,Bid
FUE 1,1,0.21983
FUE 2,1,0.91738
FUE 3,1,0.915
FUE 4,1,0.037791
FUE 5,1,0.11187
FUE 6,1,0.89451
FUE 7,1,0.12513
FUE 8,1,0.94288
FUE 9,1,0.17787
FUE 10,1,0.3189
FUE 11,1,0.9029
FUE 12,1,0.56657
FUE 13,1,0.062588
FUE 14,1,0.7746
FUE 15,1,0.54641
FUE 16,2,0.60546
FUE 17,2,0.73256
FUE 18,2,0.4537
FUE 19,2,0.86269
FUE 20,2,0.30032
FUE 21,2,0.50768
FUE 22,2,0.84605
FUE 23,2,0.32564
FUE 24,2,0.69262
FUE 25,2,0.90216
FUE 26,2,0.89531
FUE 27,2,0.010379
FUE 28,2,0.48153
FUE 29,2,0.3871
FUE 30,2,0.098776
FUE 31,3,0.40392
FUE 32,3,0.070309
FUE 33,3,0.90784
FUE 34,3,0.32339
FUE 35,3,0.23087
FUE 36,3,0.99862
FUE 37,3,0.52824
FUE 38,3,0.25632
FUE 39,3,0.28469
FUE 40,3,0.84249
FUE 41,3,0.31826
FUE 42,3,0.59024
FUE 43,3,0.045189
FUE 44,3,0.53528
FUE 45,3,0.044335
FUE 46,4,0.8651
FUE 47,4,0.017583
FUE 48,4,0.92397
FUE 49,4,0.56104
FUE 50,4,0.89433
FUE 51,4,0.2493
FUE 52,4,0.80311
FUE 53,4,0.95671
FUE 54,4,0.90004
FUE 55,4,0.9935
FUE 56,4,0.40811
FUE 57,4,0.27362
FUE 58,4,0.72155
FUE 59,4,0.22223
FUE 60,4,0.80998
FUE 61,5,0.69958
FUE 62,5,0.50864
FUE 63,5,0.41993
FUE 64,5,0.53143
FUE 65,5,0.86088
FUE 66,5,0.38438
FUE 67,5,0.31757
FUE 68,5,0.24674
FUE 69,5,0.10716
FUE 70,5,0.081092
FUE 71,5,0.43993
FUE 72,5,0.47595
FUE 73,5,0.83304
FUE 74,5,0.29969
FUE 75,5,0.0057848
FUE 76,6,0.019183
FUE 77,6,0.95883
FUE 78,6,0.25266
FUE 79,6,0.64013
FUE 80,6,0.72199
FUE 81,6,0.29301
FUE 82,6,0.27444
FUE 83,6,0.30121
FUE 84,6,0.9257
FUE 85,6,0.73677
FUE 86,6,0.42151
FUE 87,6,0.78554
FUE 88,6,0.098404
FUE 89,6,0.67586
FUE 90,6,0.30466
