,FBS,Bid
FUE 1,1,0.21644
FUE 2,1,0.77179
FUE 3,1,0.093712
FUE 4,1,0.8571
FUE 5,1,0.9545
FUE 6,1,0.59866
FUE 7,1,0.91056
FUE 8,1,0.24869
FUE 9,1,0.067256
FUE 10,1,0.75167
FUE 11,1,0.74414
FUE 12,1,0.94725
FUE 13,2,0.93626
FUE 14,2,0.34154
FUE 15,2,0.48047
FUE 16,2,0.50297
FUE 17,2,0.63694
FUE 18,2,0.34423
FUE 19,2,0.68065
FUE 20,2,0.025558
FUE 21,2,0.4878
FUE 22,2,0.54491
FUE 23,2,0.93644
FUE 24,2,0.10367
FUE 25,3,0.45936
FUE 26,3,0.67267
FUE 27,3,0.43591
FUE 28,3,0.72041
FUE 29,3,0.63779
FUE 30,3,0.59885
FUE 31,3,0.63571
FUE 32,3,0.13037
FUE 33,3,0.77739
FUE 34,3,0.95782
FUE 35,3,0.33359
FUE 36,3,0.49417
FUE 37,4,0.82323
FUE 38,4,0.82221
FUE 39,4,0.64687
FUE 40,4,0.52637
FUE 41,4,0.43138
FUE 42,4,0.47488
FUE 43,4,0.032987
FUE 44,4,0.97129
FUE 45,4,0.40477
FUE 46,4,0.5131
FUE 47,4,0.56503
FUE 48,4,0.067816
FUE 49,5,0.6132
FUE 50,5,0.88262
FUE 51,5,0.52497
FUE 52,5,0.11506
FUE 53,5,0.84785
FUE 54,5,0.96125
FUE 55,5,0.642
FUE 56,5,0.22837
FUE 57,5,0.76847
FUE 58,5,0.54251
FUE 59,5,0.67062
FUE 60,5,0.33473
FUE 61,6,0.066035
FUE 62,6,0.31633
FUE 63,6,0.090344
FUE 64,6,0.88596
FUE 65,6,0.82802
FUE 66,6,0.96032
FUE 67,6,0.49083
FUE 68,6,0.19944
FUE 69,6,0.86364
FUE 70,6,0.25481
FUE 71,6,0.18254
FUE 72,6,0.24355
