,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,69.634,69.6238,69.619,69.5691,69.5583,69.4722,69.4142,68.7817,68.8551,68.2146,69.1269,69.0677,69.0358,68.4372,64.0797,67.2918,65.3311,67.4653,67.5777,67.4681,52.7946,66.8816,43.4427,58.3771,66.2059,39.371,65.5949,66.6894,49.6762,36.2671,53.1063,60.8532,66.0751,64.3746,65.8503,61.4223
FUE 2,71.5882,71.5799,71.576,71.5352,71.5264,71.4558,71.4081,70.8808,70.9427,70.3977,71.1702,71.1208,71.0941,70.5884,66.653,69.5928,67.8195,69.7458,69.8444,69.7482,55.6122,69.2284,46.2781,61.1421,68.62,42.2079,68.0624,69.0563,52.5041,39.1045,55.9224,63.5631,68.5012,66.9299,68.2963,64.1147
FUE 3,62.7332,62.7229,62.718,62.6675,62.6566,62.5695,62.5108,61.8714,61.9455,61.2988,62.2202,62.1604,62.1281,61.5234,57.1402,60.3686,58.3965,60.5434,60.6566,60.5462,45.8414,59.9557,36.4885,51.4267,59.2758,32.4167,58.6616,59.7621,42.7224,29.3128,46.1532,53.9059,59.1443,57.4362,58.9183,54.476
FUE 4,60.1679,60.1564,60.151,60.0949,60.0827,59.9862,59.9213,59.2195,59.3003,58.5989,59.6011,59.5354,59.5,58.8416,54.2366,57.6039,55.5347,57.7898,57.9104,57.7928,42.8245,57.1666,33.4637,48.4333,56.4516,29.3913,55.8103,56.9625,39.7009,26.2872,43.1369,50.9376,56.314,54.5413,56.0779,51.5159
FUE 5,80.6878,80.6783,80.6739,80.6277,80.6176,80.5377,80.4839,79.893,79.9618,79.3586,80.2161,80.1608,80.131,79.5688,75.3708,78.4811,76.5909,78.6468,78.7539,78.6495,64.1737,78.0883,54.8281,69.7375,77.438,50.7569,76.8469,77.9037,61.0589,47.6532,64.4849,72.1939,77.3117,75.6591,77.0943,72.7567
FUE 6,59.5912,59.5839,59.5805,59.5446,59.5369,59.4747,59.4327,58.9643,59.0195,58.5297,59.2221,59.1783,59.1546,58.7019,55.032,57.7957,56.1417,57.9362,58.0265,57.9384,44.1657,57.4597,34.8452,49.6567,56.894,30.776,56.3708,57.3002,41.0654,27.6729,44.4748,52.0377,56.7829,55.2967,56.5908,52.5767
FUE 7,55.1624,55.1496,55.1436,55.0813,55.0678,54.9609,54.8891,54.1199,54.2079,53.4489,54.5367,54.4647,54.426,53.7104,48.8843,52.3875,50.2224,52.5846,52.7128,52.5878,37.3676,51.9258,27.9997,42.9977,51.176,23.9267,50.5082,51.7112,34.2399,20.8224,37.6806,45.525,51.0323,49.1974,50.7863,46.1109
FUE 8,56.8456,56.8387,56.8354,56.8015,56.7942,56.7354,56.6956,56.2507,56.3033,55.836,56.4959,56.4543,56.4317,56.0005,52.4437,55.1313,53.5283,55.2665,55.3534,55.2687,41.6574,54.8072,32.3432,47.1301,54.2597,28.2745,53.7515,54.6531,38.5608,25.1716,41.9659,49.4926,54.1519,52.703,53.9654,50.0258
FUE 9,76.2959,76.2874,76.2834,76.2419,76.2329,76.1611,76.1126,75.5768,75.6395,75.0866,75.8707,75.8205,75.7934,75.28,71.308,74.2718,72.4821,74.4265,74.5264,74.429,60.2445,73.9035,50.9087,65.7794,73.2892,46.8383,72.7269,73.7296,57.1354,43.7349,60.5548,68.2056,73.1694,71.5866,72.9627,68.7588
FUE 10,55.0284,55.0188,55.0143,54.9676,54.9575,54.8767,54.8223,54.2258,54.2952,53.6869,54.5519,54.4961,54.466,53.8988,49.6788,52.8032,50.9032,52.97,53.0778,52.9727,38.4692,52.4081,29.1227,44.0357,51.7542,25.0514,51.1604,52.2224,35.3539,21.9477,38.7804,46.4948,51.6273,49.968,51.4089,47.0586
FUE 11,55.8303,55.8179,55.8121,55.7517,55.7387,55.6348,55.5652,54.8162,54.9021,54.1602,55.2224,55.1523,55.1146,54.416,49.6545,53.1183,50.9811,53.3122,53.4381,53.3153,38.1675,52.6638,28.8016,43.7916,51.9241,24.7287,51.264,52.4522,35.0409,21.6245,38.4803,46.3124,51.7821,49.9651,51.539,46.8961
FUE 12,56.0794,56.0713,56.0674,56.0275,56.0188,55.9497,55.903,55.3856,55.4463,54.9105,55.6696,55.6212,55.595,55.0982,51.2058,54.1173,52.3633,54.2682,54.3655,54.2707,40.1921,53.7575,30.8601,45.716,53.1561,26.79,52.6039,53.5874,37.0852,23.6866,40.5021,48.1309,53.0385,51.4808,52.8356,48.6805
FUE 13,60.1941,60.1863,60.1826,60.1442,60.1358,60.0693,60.0243,59.5247,59.5834,59.0643,59.7992,59.7525,59.7272,59.2463,55.4332,58.2923,56.5738,58.4395,58.5343,58.4419,44.4705,57.941,35.1424,49.9831,57.3523,31.0726,56.8104,57.7747,41.3659,27.9694,44.7802,52.3863,57.237,55.7045,57.038,52.9322
FUE 14,69.9792,69.9709,69.967,69.9263,69.9175,69.8471,69.7996,69.2736,69.3352,68.7914,69.5622,69.513,69.4864,68.9818,65.0519,67.988,66.2173,68.1408,68.2393,68.1433,54.0146,67.6243,44.6809,59.5438,67.0168,40.6106,66.4599,67.4524,50.9067,37.5072,54.3248,61.964,66.8982,65.3286,66.6935,62.5153
