,FBS,Bid
FUE 1,1,0.49264
FUE 2,1,0.074685
FUE 3,1,0.18029
FUE 4,1,0.17124
FUE 5,1,0.36528
FUE 6,1,0.94731
FUE 7,1,0.088428
FUE 8,1,0.82384
FUE 9,1,0.40957
FUE 10,1,0.93322
FUE 11,1,0.085527
FUE 12,1,0.32451
FUE 13,2,0.16945
FUE 14,2,0.1695
FUE 15,2,0.72923
FUE 16,2,0.22581
FUE 17,2,0.54779
FUE 18,2,0.50494
FUE 19,2,0.71918
FUE 20,2,0.66038
FUE 21,2,0.96276
FUE 22,2,0.020389
FUE 23,2,0.7637
FUE 24,2,0.60858
FUE 25,3,0.16014
FUE 26,3,0.21911
FUE 27,3,0.083497
FUE 28,3,0.26374
FUE 29,3,0.76963
FUE 30,3,0.88928
FUE 31,3,0.69985
FUE 32,3,0.3377
FUE 33,3,0.44048
FUE 34,3,0.57069
FUE 35,3,0.18287
FUE 36,3,0.40892
FUE 37,4,0.1171
FUE 38,4,0.7611
FUE 39,4,0.31911
FUE 40,4,0.69151
FUE 41,4,0.54835
FUE 42,4,0.79176
FUE 43,4,0.10125
FUE 44,4,0.19552
FUE 45,4,0.9693
FUE 46,4,0.94904
FUE 47,4,0.9654
FUE 48,4,0.67424
FUE 49,5,0.3683
FUE 50,5,0.53257
FUE 51,5,0.41767
FUE 52,5,0.76043
FUE 53,5,0.24942
FUE 54,5,0.27709
FUE 55,5,0.37063
FUE 56,5,0.27111
FUE 57,5,0.99812
FUE 58,5,0.31215
FUE 59,5,0.75022
FUE 60,5,0.19168
FUE 61,6,0.24279
FUE 62,6,0.50947
FUE 63,6,0.98217
FUE 64,6,0.73066
FUE 65,6,0.41273
FUE 66,6,0.58076
FUE 67,6,0.75369
FUE 68,6,0.11815
FUE 69,6,0.47954
FUE 70,6,0.27589
FUE 71,6,0.20698
FUE 72,6,0.82571
