,FBS,Bid
FUE 1,1,0.60621
FUE 2,1,0.47694
FUE 3,1,0.89179
FUE 4,1,0.40247
FUE 5,1,0.13099
FUE 6,1,0.23617
FUE 7,1,0.63916
FUE 8,1,0.00064249
FUE 9,1,0.0073108
FUE 10,1,0.99865
FUE 11,2,0.74004
FUE 12,2,0.85114
FUE 13,2,0.3013
FUE 14,2,0.15891
FUE 15,2,0.54794
FUE 16,2,0.42889
FUE 17,2,0.14955
FUE 18,2,0.31866
FUE 19,2,0.78318
FUE 20,2,0.75366
FUE 21,3,0.44848
FUE 22,3,0.57712
FUE 23,3,0.94061
FUE 24,3,0.26939
FUE 25,3,0.421
FUE 26,3,0.54771
FUE 27,3,0.11596
FUE 28,3,0.98495
FUE 29,3,0.39074
FUE 30,3,0.50443
FUE 31,4,0.80361
FUE 32,4,0.9642
FUE 33,4,0.56915
FUE 34,4,0.11147
FUE 35,4,0.73097
FUE 36,4,0.83066
FUE 37,4,0.92368
FUE 38,4,0.45017
FUE 39,4,0.83811
FUE 40,4,0.64717
FUE 41,5,0.3497
FUE 42,5,0.85496
FUE 43,5,0.68735
FUE 44,5,0.89831
FUE 45,5,0.10958
FUE 46,5,0.69686
FUE 47,5,0.20597
FUE 48,5,0.78221
FUE 49,5,0.54955
FUE 50,5,0.19032
FUE 51,6,0.10967
FUE 52,6,0.55361
FUE 53,6,0.57837
FUE 54,6,0.27056
FUE 55,6,0.80783
FUE 56,6,0.62918
FUE 57,6,0.68624
FUE 58,6,0.92952
FUE 59,6,0.20927
FUE 60,6,0.42104
