,FBS,Bid
FUE 1,1,0.71735
FUE 2,1,0.98006
FUE 3,1,0.053738
FUE 4,1,0.63687
FUE 5,1,0.96038
FUE 6,1,0.26992
FUE 7,1,0.94941
FUE 8,1,0.90223
FUE 9,2,0.19465
FUE 10,2,0.73395
FUE 11,2,0.17486
FUE 12,2,0.10514
FUE 13,2,0.31411
FUE 14,2,0.34877
FUE 15,2,0.39896
FUE 16,2,0.28392
FUE 17,3,0.31391
FUE 18,3,0.71828
FUE 19,3,0.94465
FUE 20,3,0.087789
FUE 21,3,0.27953
FUE 22,3,0.59616
FUE 23,3,0.82843
FUE 24,3,0.78215
FUE 25,4,0.55724
FUE 26,4,0.036276
FUE 27,4,0.66937
FUE 28,4,0.84899
FUE 29,4,0.065465
FUE 30,4,0.36077
FUE 31,4,0.25805
FUE 32,4,0.4326
FUE 33,5,0.30607
FUE 34,5,0.96659
FUE 35,5,0.12993
FUE 36,5,0.21744
FUE 37,5,0.89339
FUE 38,5,0.62171
FUE 39,5,0.39816
FUE 40,5,0.35609
FUE 41,6,0.64657
FUE 42,6,0.73309
FUE 43,6,0.7317
FUE 44,6,0.95818
FUE 45,6,0.045954
FUE 46,6,0.42436
FUE 47,6,0.0090175
FUE 48,6,0.70381
